unitid,year,n_awards,n_awards_total,cosme_ratio
470393,2019,36,36,1.0
474915,2011,124,124,1.0
474915,2012,137,137,1.0
474915,2013,123,123,1.0
474915,2014,136,136,1.0
474915,2015,161,161,1.0
474915,2016,210,210,1.0
474915,2017,153,153,1.0
474915,2018,194,194,1.0
474915,2019,192,192,1.0
474924,2011,52,52,1.0
474924,2012,69,69,1.0
474924,2013,61,61,1.0
474924,2014,90,90,1.0
474924,2015,94,94,1.0
474924,2016,80,80,1.0
474924,2017,60,60,1.0
474924,2018,97,97,1.0
474924,2019,78,78,1.0
474933,2011,37,37,1.0
474933,2012,61,61,1.0
474933,2013,61,61,1.0
474933,2014,46,46,1.0
474933,2015,35,35,1.0
474933,2016,58,58,1.0
474933,2017,34,34,1.0
474933,2018,30,30,1.0
474942,2011,161,161,1.0
474942,2012,59,59,1.0
474942,2013,75,75,1.0
474942,2014,82,82,1.0
474942,2015,70,70,1.0
474942,2016,56,56,1.0
474942,2017,49,49,1.0
474942,2018,55,55,1.0
475015,2011,94,108,0.8703703703703703
475015,2012,88,95,0.9263157894736842
475015,2013,102,108,0.9444444444444444
475015,2014,119,131,0.9083969465648855
475015,2015,122,140,0.8714285714285714
475015,2016,106,124,0.8548387096774194
475015,2017,105,118,0.8898305084745762
475015,2018,76,82,0.926829268292683
475015,2019,106,108,0.9814814814814815
475370,2012,6,6,1.0
475389,2012,30,30,1.0
475389,2013,28,28,1.0
475389,2014,28,28,1.0
475389,2015,30,30,1.0
475389,2016,34,34,1.0
475389,2017,29,29,1.0
475404,2012,68,68,1.0
475404,2013,86,86,1.0
475404,2014,89,89,1.0
475404,2015,77,77,1.0
475404,2016,76,76,1.0
475404,2017,87,87,1.0
475404,2018,102,102,1.0
475404,2019,108,108,1.0
475413,2012,8,8,1.0
475413,2013,22,22,1.0
475413,2014,32,32,1.0
475413,2015,30,30,1.0
475413,2016,36,36,1.0
475413,2017,34,34,1.0
475413,2018,29,29,1.0
475413,2019,25,25,1.0
475459,2012,2,2,1.0
475468,2012,69,69,1.0
475468,2013,90,90,1.0
475468,2014,85,85,1.0
475468,2015,84,84,1.0
475468,2016,74,74,1.0
475468,2017,124,124,1.0
475468,2018,98,98,1.0
475468,2019,118,118,1.0
475486,2012,13,13,1.0
475486,2013,107,107,1.0
475486,2014,114,114,1.0
475486,2015,148,148,1.0
475486,2016,123,123,1.0
475486,2017,161,161,1.0
475486,2018,130,130,1.0
475486,2019,144,144,1.0
475538,2012,17,17,1.0
475538,2013,17,17,1.0
475538,2014,27,27,1.0
475538,2015,43,43,1.0
475538,2016,11,11,1.0
475538,2017,16,16,1.0
475538,2018,18,18,1.0
475538,2019,15,15,1.0
475547,2012,26,26,1.0
475547,2013,69,69,1.0
475547,2014,66,66,1.0
475547,2015,73,73,1.0
475547,2016,74,74,1.0
475547,2017,87,87,1.0
475547,2018,71,71,1.0
475547,2019,86,86,1.0
475556,2012,30,30,1.0
475556,2013,44,44,1.0
475556,2014,63,63,1.0
475556,2015,59,59,1.0
475556,2016,66,66,1.0
475556,2017,76,76,1.0
475556,2018,67,67,1.0
475556,2019,69,69,1.0
475574,2012,5,5,1.0
475574,2013,7,7,1.0
475574,2014,17,17,1.0
475574,2015,31,31,1.0
475574,2016,40,40,1.0
475574,2017,30,30,1.0
475574,2018,32,32,1.0
475574,2019,31,31,1.0
475592,2013,9,10,0.9
475592,2017,5,8,0.625
475626,2012,10,10,1.0
475626,2013,14,14,1.0
475626,2014,12,12,1.0
475626,2015,15,15,1.0
475626,2016,18,18,1.0
475626,2017,7,7,1.0
475644,2012,4,4,1.0
475644,2013,11,11,1.0
475644,2014,23,23,1.0
475644,2015,18,18,1.0
475644,2016,28,28,1.0
475644,2017,23,23,1.0
475653,2012,5,5,1.0
475653,2013,21,21,1.0
475653,2014,19,19,1.0
475653,2015,7,7,1.0
475653,2016,6,6,1.0
475653,2017,24,24,1.0
475653,2018,11,11,1.0
475653,2019,21,21,1.0
475662,2012,8,8,1.0
475662,2013,45,45,1.0
475662,2014,49,49,1.0
475662,2015,70,70,1.0
475662,2016,70,70,1.0
475662,2017,70,70,1.0
475662,2018,58,58,1.0
475662,2019,58,58,1.0
476090,2012,12,12,1.0
476090,2013,25,25,1.0
476090,2014,31,31,1.0
476106,2012,10,10,1.0
476106,2013,17,17,1.0
476106,2014,22,22,1.0
476106,2015,13,13,1.0
476115,2012,12,12,1.0
476115,2013,28,28,1.0
476115,2014,15,15,1.0
476115,2015,12,12,1.0
476124,2012,5,5,1.0
476124,2013,14,14,1.0
476124,2014,10,10,1.0
476133,2012,26,26,1.0
476133,2013,51,51,1.0
476133,2014,61,61,1.0
476133,2015,78,78,1.0
476142,2012,6,6,1.0
476142,2013,20,20,1.0
476142,2014,13,13,1.0
476142,2015,16,16,1.0
476151,2012,8,8,1.0
476151,2013,16,16,1.0
476151,2014,10,10,1.0
476160,2012,3,3,1.0
476160,2013,23,23,1.0
476160,2014,32,32,1.0
476160,2015,16,16,1.0
476179,2013,14,14,1.0
476179,2014,62,62,1.0
476179,2015,75,75,1.0
476179,2016,49,49,1.0
476179,2017,60,60,1.0
476179,2018,49,49,1.0
476179,2019,44,44,1.0
476294,2013,8,8,1.0
476294,2014,43,43,1.0
476294,2015,46,46,1.0
476294,2016,61,61,1.0
476294,2017,79,79,1.0
476294,2018,80,80,1.0
476294,2019,68,68,1.0
476373,2013,12,12,1.0
476489,2012,148,148,1.0
476489,2013,35,35,1.0
476489,2014,69,69,1.0
476489,2015,30,30,1.0
476489,2016,42,42,1.0
476489,2017,66,66,1.0
476489,2018,54,54,1.0
476489,2019,82,82,1.0
476498,2012,19,21,0.9047619047619048
476498,2013,28,54,0.5185185185185185
476498,2014,66,94,0.7021276595744681
476498,2015,68,98,0.6938775510204082
476498,2016,66,110,0.6
476498,2017,92,165,0.5575757575757576
476498,2018,93,151,0.6158940397350994
476498,2019,73,121,0.6033057851239669
476513,2012,99,99,1.0
476513,2013,49,49,1.0
476513,2014,42,42,1.0
476513,2015,36,36,1.0
476513,2016,44,44,1.0
476513,2017,41,41,1.0
476513,2018,54,54,1.0
476513,2019,46,46,1.0
476522,2012,37,37,1.0
476522,2013,75,75,1.0
476522,2014,138,138,1.0
476522,2015,115,115,1.0
476522,2016,125,125,1.0
476522,2017,123,123,1.0
476531,2012,16,16,1.0
476531,2013,10,10,1.0
476531,2014,19,19,1.0
476531,2015,14,14,1.0
476531,2016,25,25,1.0
476531,2017,19,19,1.0
476540,2012,39,39,1.0
476540,2013,44,44,1.0
476540,2014,57,57,1.0
476540,2015,53,53,1.0
476540,2016,59,59,1.0
476540,2017,53,53,1.0
476540,2018,47,47,1.0
476540,2019,86,86,1.0
476559,2012,48,48,1.0
476559,2013,55,55,1.0
476559,2014,53,53,1.0
476559,2015,70,70,1.0
476559,2016,71,71,1.0
476559,2017,47,47,1.0
476559,2018,55,55,1.0
476559,2019,76,76,1.0
476568,2012,3,3,1.0
476568,2013,4,4,1.0
476568,2014,12,12,1.0
476568,2015,12,12,1.0
476568,2016,21,21,1.0
476568,2017,22,22,1.0
476568,2018,8,8,1.0
476568,2019,21,21,1.0
476586,2012,91,91,1.0
476586,2013,120,120,1.0
476586,2014,93,93,1.0
476586,2015,105,105,1.0
476586,2016,71,71,1.0
476586,2017,90,90,1.0
476586,2018,122,122,1.0
476586,2019,93,93,1.0
476610,2012,14,14,1.0
476610,2013,50,50,1.0
476610,2014,59,59,1.0
476610,2015,54,54,1.0
476610,2016,47,47,1.0
476610,2017,53,53,1.0
476610,2018,52,52,1.0
476610,2019,53,53,1.0
476629,2012,30,30,1.0
476629,2013,54,54,1.0
476629,2014,58,58,1.0
476629,2015,61,61,1.0
476629,2016,41,41,1.0
476629,2017,56,56,1.0
476629,2018,48,48,1.0
476629,2019,49,49,1.0
476647,2012,58,58,1.0
476647,2013,45,45,1.0
476674,2012,42,42,1.0
476674,2013,25,25,1.0
476674,2014,44,44,1.0
476674,2015,28,28,1.0
476674,2016,28,28,1.0
476674,2017,39,39,1.0
476674,2018,27,27,1.0
476674,2019,46,46,1.0
476708,2012,38,38,1.0
476708,2013,53,53,1.0
476708,2014,66,66,1.0
476708,2015,59,59,1.0
476708,2016,77,77,1.0
476708,2017,87,87,1.0
476708,2018,84,84,1.0
476708,2019,69,69,1.0
476735,2012,21,21,1.0
476735,2013,21,21,1.0
476735,2014,26,26,1.0
476735,2015,15,15,1.0
476735,2016,12,12,1.0
476735,2017,26,26,1.0
476735,2018,29,29,1.0
476735,2019,40,40,1.0
476744,2012,41,41,1.0
476744,2013,44,44,1.0
476744,2014,37,37,1.0
476744,2015,48,48,1.0
476744,2016,52,52,1.0
476744,2017,71,71,1.0
476744,2018,55,55,1.0
476753,2012,46,46,1.0
476753,2013,56,56,1.0
476753,2014,85,85,1.0
476753,2015,83,83,1.0
476753,2016,87,87,1.0
476753,2017,96,96,1.0
476753,2018,103,103,1.0
476753,2019,102,102,1.0
476762,2012,32,32,1.0
476762,2013,48,48,1.0
476762,2014,51,51,1.0
476771,2012,13,13,1.0
476771,2013,43,43,1.0
476771,2014,22,22,1.0
476771,2016,23,23,1.0
476771,2017,34,34,1.0
476771,2018,8,8,1.0
476771,2019,13,13,1.0
476780,2012,403,404,0.9975247524752475
476780,2013,244,244,1.0
476780,2014,169,169,1.0
476780,2015,258,258,1.0
476780,2016,259,259,1.0
476780,2017,302,302,1.0
476780,2018,231,231,1.0
476780,2019,237,237,1.0
476805,2012,19,19,1.0
476805,2013,8,8,1.0
476805,2014,40,40,1.0
476805,2015,27,27,1.0
476805,2016,30,30,1.0
476805,2017,33,33,1.0
476805,2018,28,28,1.0
476805,2019,22,22,1.0
476823,2012,13,13,1.0
476823,2013,29,29,1.0
476823,2014,64,74,0.8648648648648649
476823,2015,59,69,0.855072463768116
476823,2016,76,85,0.8941176470588236
476823,2017,85,92,0.9239130434782609
476823,2018,117,134,0.8731343283582089
476823,2019,114,128,0.890625
476832,2012,5,5,1.0
476832,2013,9,9,1.0
476832,2014,23,23,1.0
476832,2015,16,16,1.0
476841,2012,77,78,0.9871794871794872
476841,2013,85,91,0.9340659340659341
476841,2014,93,93,1.0
476841,2015,83,83,1.0
476841,2016,74,74,1.0
476841,2017,99,99,1.0
476841,2018,92,92,1.0
476841,2019,100,100,1.0
476850,2012,44,44,1.0
476850,2013,52,52,1.0
476850,2014,43,43,1.0
476850,2015,50,50,1.0
476850,2016,42,42,1.0
476850,2017,52,52,1.0
476850,2018,46,46,1.0
476850,2019,44,44,1.0
476869,2012,56,56,1.0
476869,2013,220,220,1.0
476869,2014,126,126,1.0
476869,2015,93,93,1.0
476869,2016,117,117,1.0
476869,2017,120,120,1.0
476869,2018,202,202,1.0
476869,2019,95,95,1.0
476878,2012,68,68,1.0
476878,2013,72,72,1.0
476878,2014,82,82,1.0
476878,2015,82,82,1.0
476878,2016,69,69,1.0
476878,2017,81,81,1.0
476878,2018,94,94,1.0
476878,2019,106,106,1.0
476887,2012,18,18,1.0
476887,2013,73,73,1.0
476887,2014,143,143,1.0
476887,2015,130,130,1.0
476887,2016,156,156,1.0
476887,2017,139,148,0.9391891891891891
476887,2018,132,142,0.9295774647887324
476887,2019,229,246,0.9308943089430894
476896,2012,21,21,1.0
476896,2013,49,49,1.0
476896,2014,31,31,1.0
476896,2015,38,38,1.0
476896,2016,36,36,1.0
476896,2017,32,32,1.0
476896,2018,33,33,1.0
476896,2019,34,34,1.0
476902,2012,20,20,1.0
476902,2013,18,18,1.0
476902,2014,29,29,1.0
476902,2015,26,26,1.0
476902,2016,21,21,1.0
476902,2017,32,32,1.0
476902,2018,13,13,1.0
476902,2019,27,27,1.0
476957,2012,12,12,1.0
476957,2013,6,7,0.8571428571428571
476957,2014,14,14,1.0
476957,2015,15,15,1.0
476957,2016,7,8,0.875
476957,2017,7,8,0.875
476957,2018,15,15,1.0
476957,2019,17,17,1.0
476984,2012,54,54,1.0
476984,2013,53,53,1.0
476984,2014,81,81,1.0
476984,2015,97,97,1.0
476984,2016,99,99,1.0
476984,2017,95,95,1.0
476984,2018,92,92,1.0
476984,2019,81,81,1.0
476993,2012,64,64,1.0
476993,2013,87,87,1.0
476993,2014,112,112,1.0
476993,2015,108,108,1.0
476993,2016,141,141,1.0
476993,2017,132,132,1.0
476993,2018,138,138,1.0
476993,2019,180,180,1.0
477002,2012,43,43,1.0
477002,2013,64,64,1.0
477002,2014,39,39,1.0
477002,2015,42,42,1.0
477002,2016,49,49,1.0
477002,2017,29,29,1.0
477002,2018,44,44,1.0
477002,2019,45,45,1.0
478582,2012,1,1,1.0
478582,2013,52,52,1.0
478582,2014,65,65,1.0
478582,2015,68,68,1.0
478582,2016,64,64,1.0
478582,2017,46,46,1.0
478582,2018,41,41,1.0
478582,2019,39,39,1.0
478591,2012,17,17,1.0
478591,2013,84,84,1.0
478591,2014,95,95,1.0
478591,2015,106,106,1.0
478591,2016,82,82,1.0
478591,2017,113,113,1.0
478591,2018,114,114,1.0
478591,2019,110,110,1.0
478616,2013,30,30,1.0
478616,2014,44,44,1.0
478616,2015,52,52,1.0
478616,2016,43,43,1.0
478616,2017,39,39,1.0
478616,2018,23,23,1.0
478616,2019,39,39,1.0
478643,2012,7,7,1.0
478643,2013,12,12,1.0
478643,2014,11,11,1.0
478661,2012,31,31,1.0
478661,2013,92,92,1.0
478661,2014,159,159,1.0
478661,2015,164,164,1.0
478661,2016,124,124,1.0
478661,2017,110,110,1.0
478661,2018,105,105,1.0
478661,2019,95,95,1.0
478917,2013,19,19,1.0
478917,2014,45,45,1.0
478917,2015,37,37,1.0
478917,2016,41,41,1.0
478917,2017,36,36,1.0
478917,2018,36,36,1.0
478917,2019,34,34,1.0
478953,2012,72,102,0.7058823529411765
478953,2013,110,147,0.7482993197278912
478953,2014,116,153,0.7581699346405228
478953,2015,137,174,0.7873563218390804
478953,2016,114,138,0.8260869565217391
478953,2017,109,137,0.7956204379562044
478953,2018,105,132,0.7954545454545454
478953,2019,111,121,0.9173553719008265
479123,2012,11,11,1.0
479123,2013,18,18,1.0
479123,2014,20,20,1.0
479123,2015,12,12,1.0
479974,2012,32,32,1.0
479974,2013,25,25,1.0
479974,2014,32,32,1.0
479974,2015,27,27,1.0
479974,2016,27,27,1.0
479974,2017,50,50,1.0
479974,2018,43,43,1.0
479974,2019,46,46,1.0
479983,2012,51,51,1.0
479983,2013,26,26,1.0
479983,2014,32,32,1.0
479983,2015,36,36,1.0
479983,2016,39,39,1.0
479983,2017,46,46,1.0
479983,2018,61,61,1.0
479983,2019,43,43,1.0
480000,2012,24,24,1.0
480000,2013,84,84,1.0
480000,2014,38,38,1.0
480000,2015,86,86,1.0
480000,2016,25,25,1.0
480000,2017,32,32,1.0
480000,2018,47,47,1.0
480000,2019,32,32,1.0
480125,2012,37,37,1.0
480125,2013,91,91,1.0
480125,2014,117,117,1.0
480125,2015,139,139,1.0
480125,2016,125,125,1.0
480125,2017,156,156,1.0
480125,2018,187,187,1.0
480125,2019,223,223,1.0
480161,2013,1,1,1.0
480161,2014,12,12,1.0
480161,2015,11,11,1.0
480161,2016,14,14,1.0
480161,2017,13,13,1.0
480161,2018,8,8,1.0
480161,2019,24,24,1.0
480170,2013,33,33,1.0
480170,2014,45,45,1.0
480170,2015,47,47,1.0
480170,2016,43,43,1.0
480170,2017,35,35,1.0
480170,2018,36,41,0.8780487804878049
480170,2019,61,83,0.7349397590361446
480310,2013,21,21,1.0
480310,2014,82,82,1.0
480310,2015,90,90,1.0
480310,2016,61,61,1.0
480310,2017,56,56,1.0
480310,2018,47,47,1.0
480310,2019,34,34,1.0
480347,2012,9,9,1.0
480347,2013,33,33,1.0
480347,2014,45,45,1.0
480347,2015,48,48,1.0
480347,2016,41,41,1.0
480347,2017,44,44,1.0
480347,2018,44,44,1.0
480347,2019,43,43,1.0
480736,2013,4,4,1.0
480736,2014,2,2,1.0
480736,2015,8,8,1.0
480736,2016,5,5,1.0
480736,2017,10,10,1.0
480736,2018,26,26,1.0
480736,2019,39,39,1.0
480842,2013,6,6,1.0
480842,2014,9,9,1.0
480842,2015,8,8,1.0
480842,2016,11,11,1.0
480842,2017,6,6,1.0
480842,2018,12,12,1.0
480842,2019,8,8,1.0
480879,2013,10,10,1.0
480879,2014,11,11,1.0
480879,2015,20,20,1.0
480879,2016,22,22,1.0
480879,2017,26,26,1.0
480879,2018,36,36,1.0
480879,2019,27,27,1.0
480921,2014,24,24,1.0
480921,2015,35,35,1.0
480921,2016,16,16,1.0
480921,2017,18,18,1.0
480921,2018,40,40,1.0
480921,2019,31,31,1.0
480930,2013,7,7,1.0
480930,2014,72,72,1.0
480930,2015,86,86,1.0
480930,2016,94,94,1.0
480930,2017,67,67,1.0
480930,2018,68,68,1.0
480930,2019,56,56,1.0
480976,2013,9,9,1.0
480976,2014,23,23,1.0
480976,2015,37,37,1.0
480976,2016,24,24,1.0
480976,2017,26,26,1.0
480976,2018,33,33,1.0
480976,2019,16,16,1.0
480994,2013,28,28,1.0
480994,2014,19,19,1.0
480994,2015,25,25,1.0
480994,2016,29,29,1.0
480994,2017,19,19,1.0
480994,2018,20,20,1.0
480994,2019,19,19,1.0
481067,2013,10,10,1.0
481067,2014,10,10,1.0
481100,2013,60,60,1.0
481100,2014,116,116,1.0
481100,2015,100,100,1.0
481100,2016,100,100,1.0
481100,2017,92,92,1.0
481100,2018,122,122,1.0
481100,2019,168,168,1.0
481128,2013,298,512,0.58203125
481128,2015,254,507,0.5009861932938856
481128,2016,287,486,0.5905349794238683
481128,2017,334,533,0.626641651031895
481128,2018,180,180,1.0
481128,2019,86,86,1.0
481243,2013,97,97,1.0
481243,2014,114,114,1.0
481243,2015,127,127,1.0
481243,2016,127,127,1.0
481243,2017,148,148,1.0
481243,2018,156,156,1.0
481243,2019,163,163,1.0
481261,2013,9,9,1.0
481261,2014,17,17,1.0
481261,2015,12,12,1.0
481270,2013,1,1,1.0
481270,2014,4,4,1.0
481270,2015,6,6,1.0
481298,2014,27,27,1.0
481298,2015,40,40,1.0
481298,2016,45,45,1.0
481298,2017,29,29,1.0
481298,2018,31,31,1.0
481298,2019,37,37,1.0
481304,2013,62,62,1.0
481304,2014,68,68,1.0
481304,2015,79,79,1.0
481313,2013,46,46,1.0
481313,2014,47,47,1.0
481313,2015,58,58,1.0
481313,2016,85,85,1.0
481313,2017,89,89,1.0
481313,2018,119,119,1.0
481313,2019,99,99,1.0
481322,2013,38,38,1.0
481322,2014,24,24,1.0
481322,2015,45,45,1.0
481322,2016,31,31,1.0
481322,2017,31,31,1.0
481322,2018,31,31,1.0
481322,2019,23,23,1.0
481331,2013,23,23,1.0
481331,2014,71,71,1.0
481331,2015,71,71,1.0
481331,2016,81,81,1.0
481331,2017,93,93,1.0
481331,2018,101,101,1.0
481331,2019,132,132,1.0
481340,2013,42,42,1.0
481340,2014,40,40,1.0
481340,2015,88,88,1.0
481340,2016,74,74,1.0
481340,2017,81,81,1.0
481340,2018,66,66,1.0
481340,2019,38,38,1.0
481359,2013,58,58,1.0
481359,2014,45,45,1.0
481359,2015,48,48,1.0
481359,2016,50,50,1.0
481368,2013,23,33,0.696969696969697
481368,2014,20,25,0.8
481368,2015,38,50,0.76
481368,2016,49,52,0.9423076923076923
481368,2017,44,54,0.8148148148148148
481368,2018,62,70,0.8857142857142857
481368,2019,57,61,0.9344262295081968
481377,2013,14,14,1.0
481377,2014,12,12,1.0
481377,2015,12,12,1.0
481377,2016,13,13,1.0
481377,2017,8,8,1.0
481395,2013,4,4,1.0
481395,2014,18,18,1.0
481395,2015,19,19,1.0
481395,2016,19,19,1.0
481395,2017,22,22,1.0
481395,2018,23,23,1.0
481456,2013,6,6,1.0
481456,2014,14,14,1.0
481456,2015,16,16,1.0
481456,2016,16,16,1.0
481456,2017,10,10,1.0
481456,2018,7,7,1.0
481456,2019,14,14,1.0
481474,2013,34,34,1.0
481474,2014,15,15,1.0
481474,2015,24,24,1.0
481474,2016,31,31,1.0
481474,2017,59,59,1.0
481474,2018,67,67,1.0
481474,2019,95,95,1.0
481483,2013,186,203,0.916256157635468
481483,2014,172,183,0.9398907103825137
481483,2015,247,275,0.8981818181818182
481483,2016,194,211,0.919431279620853
481483,2017,154,162,0.9506172839506173
481483,2018,277,277,1.0
481483,2019,308,308,1.0
481508,2013,77,77,1.0
481508,2014,104,104,1.0
481508,2015,114,114,1.0
481508,2016,135,135,1.0
481508,2017,113,113,1.0
481508,2018,77,77,1.0
481508,2019,63,63,1.0
481517,2013,27,27,1.0
481517,2014,22,25,0.88
481517,2015,39,45,0.8666666666666667
481517,2016,28,38,0.7368421052631579
481517,2017,35,48,0.7291666666666666
481517,2018,43,60,0.7166666666666667
481517,2019,37,59,0.6271186440677966
481526,2013,35,35,1.0
481526,2014,61,61,1.0
481526,2015,75,75,1.0
481526,2016,88,88,1.0
481526,2017,98,98,1.0
481526,2018,109,109,1.0
481526,2019,125,125,1.0
481553,2013,20,20,1.0
481553,2014,31,31,1.0
481562,2013,25,25,1.0
481562,2014,21,21,1.0
481562,2015,54,54,1.0
481562,2016,39,39,1.0
481562,2017,59,59,1.0
481562,2018,27,27,1.0
481571,2014,3,3,1.0
481571,2015,8,8,1.0
481571,2016,6,6,1.0
481571,2017,9,9,1.0
481571,2018,5,5,1.0
481571,2019,4,4,1.0
481678,2014,22,22,1.0
481678,2015,44,44,1.0
481678,2016,24,24,1.0
481678,2017,25,25,1.0
481678,2018,25,25,1.0
481678,2019,32,32,1.0
481739,2014,42,42,1.0
481739,2015,44,44,1.0
481739,2016,53,53,1.0
481739,2017,45,45,1.0
481739,2018,43,43,1.0
481739,2019,34,34,1.0
481748,2014,74,74,1.0
481748,2015,82,82,1.0
481748,2016,54,54,1.0
481748,2017,45,45,1.0
481748,2018,43,43,1.0
481748,2019,55,55,1.0
481845,2014,81,81,1.0
481845,2015,73,73,1.0
481845,2016,97,97,1.0
481845,2017,67,67,1.0
481845,2018,45,45,1.0
481845,2019,35,35,1.0
482033,2014,41,41,1.0
482033,2015,58,58,1.0
482033,2016,50,50,1.0
482060,2014,34,64,0.53125
482167,2013,45,45,1.0
482167,2014,19,19,1.0
482167,2015,23,23,1.0
482167,2016,17,17,1.0
482167,2017,19,19,1.0
482167,2018,35,35,1.0
482167,2019,53,53,1.0
482176,2013,42,42,1.0
482176,2014,46,46,1.0
482176,2015,70,70,1.0
482176,2016,110,110,1.0
482176,2017,107,107,1.0
482176,2018,104,104,1.0
482176,2019,117,117,1.0
482194,2013,57,57,1.0
482194,2014,77,77,1.0
482194,2015,60,60,1.0
482194,2016,83,83,1.0
482194,2017,61,61,1.0
482194,2018,85,85,1.0
482194,2019,94,94,1.0
482200,2013,16,16,1.0
482200,2014,8,8,1.0
482200,2015,35,35,1.0
482200,2016,37,37,1.0
482200,2017,37,37,1.0
482200,2018,23,23,1.0
482200,2019,29,29,1.0
482981,2014,52,52,1.0
482981,2015,63,63,1.0
482981,2016,121,121,1.0
482981,2017,82,82,1.0
482981,2018,107,107,1.0
482981,2019,99,99,1.0
483054,2013,34,34,1.0
483054,2014,20,20,1.0
483054,2015,27,27,1.0
483054,2016,23,23,1.0
483054,2017,31,31,1.0
483054,2018,43,43,1.0
483054,2019,61,61,1.0
483106,2013,55,55,1.0
483106,2014,100,100,1.0
483106,2015,147,147,1.0
483106,2016,111,111,1.0
483106,2017,123,123,1.0
483106,2018,118,118,1.0
483106,2019,111,111,1.0
483258,2014,8,8,1.0
483258,2015,14,14,1.0
483258,2016,15,15,1.0
483258,2017,15,15,1.0
483258,2018,16,16,1.0
483258,2019,28,28,1.0
483276,2014,13,13,1.0
483276,2015,24,24,1.0
483276,2016,27,27,1.0
483276,2017,22,22,1.0
483276,2018,29,29,1.0
483276,2019,28,28,1.0
483319,2015,21,24,0.875
483328,2014,14,14,1.0
483328,2015,65,65,1.0
483328,2016,87,87,1.0
483328,2017,87,87,1.0
483328,2018,85,85,1.0
483328,2019,93,93,1.0
483337,2014,1,1,1.0
483337,2015,49,49,1.0
483337,2016,58,58,1.0
483337,2017,74,74,1.0
483337,2018,65,65,1.0
483337,2019,77,77,1.0
483346,2014,20,20,1.0
483346,2015,16,16,1.0
483346,2016,26,26,1.0
483346,2017,20,20,1.0
483346,2018,23,23,1.0
483346,2019,35,35,1.0
483425,2014,16,16,1.0
483425,2015,15,15,1.0
483425,2016,36,36,1.0
483425,2017,32,32,1.0
483425,2018,42,42,1.0
483425,2019,23,23,1.0
483513,2014,8,8,1.0
483513,2015,26,26,1.0
483513,2016,10,10,1.0
483513,2017,21,21,1.0
483513,2018,32,32,1.0
483513,2019,35,35,1.0
483559,2015,20,20,1.0
483559,2016,26,26,1.0
483559,2017,21,21,1.0
483559,2018,17,17,1.0
483559,2019,20,20,1.0
483577,2016,25,25,1.0
483577,2017,33,33,1.0
483577,2018,23,23,1.0
483577,2019,22,22,1.0
483610,2014,22,22,1.0
483610,2015,59,59,1.0
483610,2016,56,56,1.0
483610,2017,33,33,1.0
483610,2018,44,44,1.0
483665,2014,8,8,1.0
483665,2015,23,23,1.0
483665,2016,19,19,1.0
483665,2017,28,28,1.0
483665,2018,22,22,1.0
483665,2019,5,5,1.0
483674,2014,113,127,0.889763779527559
483674,2015,155,159,0.9748427672955975
483674,2016,151,159,0.949685534591195
483692,2014,139,144,0.9652777777777778
483692,2015,121,133,0.9097744360902256
483692,2016,118,141,0.8368794326241135
483692,2017,65,65,1.0
483717,2014,53,53,1.0
483717,2015,30,30,1.0
483717,2016,16,16,1.0
483717,2017,16,16,1.0
483717,2018,20,20,1.0
483717,2019,21,21,1.0
483726,2014,8,8,1.0
483726,2015,6,6,1.0
483726,2016,12,12,1.0
483726,2017,22,22,1.0
483726,2018,14,14,1.0
483726,2019,9,9,1.0
483735,2014,22,22,1.0
483735,2015,43,43,1.0
483735,2016,27,27,1.0
483735,2017,23,23,1.0
483735,2018,26,26,1.0
483735,2019,16,16,1.0
483744,2014,10,10,1.0
483744,2015,21,21,1.0
483744,2016,31,31,1.0
483744,2017,19,19,1.0
483744,2018,27,27,1.0
483744,2019,25,25,1.0
483753,2014,13,13,1.0
483753,2015,30,30,1.0
483753,2016,28,28,1.0
483753,2017,21,21,1.0
483753,2018,11,11,1.0
483753,2019,13,13,1.0
483832,2014,7,7,1.0
483841,2014,248,248,1.0
483841,2015,644,644,1.0
483841,2016,656,656,1.0
483841,2017,199,199,1.0
483841,2018,199,199,1.0
483841,2019,207,207,1.0
483896,2014,73,92,0.7934782608695652
483896,2015,116,136,0.8529411764705882
483896,2016,106,120,0.8833333333333333
483896,2017,113,126,0.8968253968253969
483896,2018,119,131,0.9083969465648855
483896,2019,160,173,0.9248554913294798
483911,2014,3,3,1.0
483911,2015,6,6,1.0
483911,2016,6,6,1.0
483911,2017,14,14,1.0
483911,2018,11,11,1.0
483911,2019,9,9,1.0
483920,2014,12,12,1.0
483920,2015,22,22,1.0
483920,2016,39,39,1.0
483920,2017,65,65,1.0
483920,2018,74,74,1.0
483920,2019,63,63,1.0
483939,2014,2,2,1.0
483939,2015,9,9,1.0
483939,2016,6,6,1.0
483939,2017,9,9,1.0
483939,2018,7,7,1.0
483939,2019,6,6,1.0
483948,2014,2,2,1.0
483948,2015,22,22,1.0
483948,2016,14,14,1.0
483948,2017,26,26,1.0
483948,2018,27,27,1.0
483948,2019,16,16,1.0
483957,2014,48,48,1.0
483957,2015,21,21,1.0
483957,2016,11,11,1.0
483957,2017,24,24,1.0
483957,2018,19,19,1.0
483957,2019,33,33,1.0
484011,2014,90,90,1.0
484011,2015,72,72,1.0
484011,2016,88,88,1.0
484011,2017,82,82,1.0
