UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
212674,"R",703,"R",721,"R",98,"R",769,"R",0,"R",769,"R",678,"R",88,"A",,"A",,"A",,"A",,"A",,"R",10
212683,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",10,"R",67,"R",6,"R",0,"R",6,"R",4,"R",67,"R",20
212708,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",28,"R",70,"R",14,"R",0,"R",14,"R",10,"R",71,"R",21
212753,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",64,"R",70,"R",19,"R",0,"R",19,"R",11,"R",58,"R",25
212771,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
212805,"R",648,"R",706,"R",92,"R",670,"R",1,"R",669,"R",590,"R",88,"A",,"A",,"A",,"A",,"A",,"R",15
212832,"R",211,"R",512,"R",41,"R",90,"R",0,"R",90,"R",74,"R",82,"A",,"A",,"A",,"A",,"A",,"R",14
212869,"R",249,"R",692,"R",36,"R",262,"R",0,"R",262,"R",147,"R",56,"R",28,"R",0,"R",28,"R",2,"R",7,"R",15
212878,"R",1030,"R",6023,"R",17,"R",1016,"R",1,"R",1015,"R",585,"R",58,"R",1061,"R",1,"R",1060,"R",496,"R",47,"R",17
212911,"R",330,"R",332,"R",99,"R",323,"R",0,"R",323,"R",316,"R",98,"A",,"A",,"A",,"A",,"A",,"R",8
212975,"R",84,"R",85,"R",99,"R",90,"R",3,"R",87,"R",64,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
212984,"R",288,"R",661,"R",44,"R",308,"R",0,"R",308,"R",240,"R",78,"R",1,"R",0,"R",1,"R",1,"R",100,"R",12
212993,"R",17,"R",17,"R",100,"R",14,"R",0,"R",14,"R",13,"R",93,"A",,"A",,"A",,"A",,"A",,"R",15
213002,"A",,"A",,"A",,"R",63,"R",1,"R",62,"R",38,"R",61,"A",,"A",,"A",,"A",,"A",,"R",25
213011,"R",287,"R",541,"R",53,"R",244,"R",0,"R",244,"R",200,"R",82,"R",4,"R",0,"R",4,"R",2,"R",50,"R",9
213020,"R",2756,"R",3533,"R",78,"R",2924,"R",3,"R",2921,"R",2144,"R",73,"R",10,"R",0,"R",10,"R",3,"R",30,"R",19
213163,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
213181,"A",,"A",,"A",,"R",283,"R",0,"R",283,"R",223,"R",79,"A",,"A",,"A",,"A",,"A",,"R",13
213215,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",18,"R",90,"R",9,"R",0,"R",9,"R",9,"R",100,"R",29
213233,"R",156,"R",219,"R",71,"R",190,"R",2,"R",188,"R",136,"R",72,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",17
213251,"R",391,"R",517,"R",76,"R",402,"R",0,"R",402,"R",353,"R",88,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",13
213303,"R",311,"R",463,"R",67,"R",256,"R",0,"R",256,"R",183,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
213312,"A",,"A",,"A",,"R",93,"R",0,"R",93,"R",60,"R",65,"A",,"A",,"A",,"A",,"A",,"R",20
213321,"R",500,"R",635,"R",79,"R",514,"R",1,"R",513,"R",388,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
213330,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",11,"R",100,"A",,"A",,"A",,"A",,"A",,"R",8
213349,"R",1812,"R",2557,"R",71,"R",1990,"R",0,"R",1990,"R",1451,"R",73,"R",7,"R",0,"R",7,"R",3,"R",43,"R",20
213358,"R",229,"R",409,"R",56,"R",243,"R",1,"R",242,"R",174,"R",72,"A",,"A",,"A",,"A",,"A",,"R",13
213367,"R",936,"R",1233,"R",76,"R",858,"R",1,"R",857,"R",707,"R",82,"R",1,"R",0,"R",1,"R",1,"R",100,"R",12
213376,"R",337,"R",524,"R",64,"R",337,"R",0,"R",337,"R",174,"R",52,"R",44,"R",0,"R",44,"R",17,"R",39,"R",16
213385,"R",635,"R",676,"R",94,"R",629,"R",0,"R",629,"R",574,"R",91,"A",,"A",,"A",,"A",,"A",,"R",10
213400,"R",134,"R",390,"R",34,"R",134,"R",0,"R",134,"R",96,"R",72,"R",7,"R",0,"R",7,"R",4,"R",57,"R",17
213455,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",18,"R",75,"R",102,"R",0,"R",102,"R",81,"R",79,"R",16
213473,"R",35,"R",81,"R",43,"R",49,"R",0,"R",49,"R",35,"R",71,"R",45,"R",0,"R",45,"R",29,"R",64,"R",12
213491,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",13,"R",81,"R",21,"R",0,"R",21,"R",15,"R",71,"R",14
213507,"R",415,"R",512,"R",81,"R",404,"R",0,"R",404,"R",334,"R",83,"A",,"A",,"A",,"A",,"A",,"R",12
213525,"R",947,"R",2950,"R",32,"R",991,"R",0,"R",991,"R",550,"R",55,"R",445,"R",0,"R",445,"R",172,"R",39,"R",18
213534,"R",219,"R",305,"R",72,"R",197,"Z",0,"R",197,"R",134,"R",68,"R",73,"Z",0,"R",73,"R",28,"R",38,"R",16
213543,"R",1198,"R",1243,"R",96,"R",1217,"R",0,"R",1217,"R",1143,"R",94,"A",,"A",,"A",,"A",,"A",,"R",10
213552,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",20,"R",91,"R",2,"R",0,"R",2,"R",2,"R",100,"R",12
213570,"A",,"A",,"A",,"R",136,"R",0,"R",136,"R",99,"R",73,"A",,"A",,"A",,"A",,"A",,"R",20
213589,"A",,"A",,"A",,"R",123,"R",0,"R",123,"R",68,"R",55,"R",19,"R",0,"R",19,"R",12,"R",63,"R",22
213598,"R",331,"R",446,"R",74,"R",447,"R",0,"R",447,"R",320,"R",72,"R",1,"R",0,"R",1,"R",0,"R",0,"R",17
213613,"R",1081,"R",1360,"R",79,"R",1099,"R",0,"R",1099,"R",772,"R",70,"R",9,"R",0,"R",9,"R",3,"R",33,"R",21
213622,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
213659,"R",1055,"R",2161,"R",49,"R",1240,"R",2,"R",1238,"R",733,"R",59,"R",482,"R",1,"R",481,"R",174,"R",36,"R",18
213668,"R",345,"R",388,"R",89,"R",321,"R",0,"R",321,"R",255,"R",79,"A",,"A",,"A",,"A",,"A",,"R",14
213686,"R",12,"R",22,"R",55,"R",10,"R",0,"R",10,"R",6,"R",60,"R",4,"R",0,"R",4,"R",4,"R",100,"R",11
213774,"R",159,"R",370,"R",43,"R",204,"R",0,"R",204,"R",119,"R",58,"R",26,"R",0,"R",26,"R",19,"R",73,"R",9
213783,"R",622,"R",843,"R",74,"R",456,"R",0,"R",456,"R",328,"R",72,"R",2,"R",0,"R",2,"R",1,"R",50,"R",16
213826,"R",405,"R",614,"R",66,"R",454,"R",0,"R",454,"R",369,"R",81,"R",7,"R",0,"R",7,"R",3,"R",43,"R",13
213914,"R",100,"R",195,"R",51,"R",128,"R",0,"R",128,"R",94,"R",73,"A",,"A",,"A",,"A",,"A",,"R",35
213932,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
213987,"R",596,"R",668,"R",89,"R",669,"R",3,"R",666,"R",533,"R",80,"R",12,"R",0,"R",12,"R",3,"R",25,"R",13
213996,"R",648,"R",778,"R",83,"R",708,"R",0,"R",708,"R",613,"R",87,"A",,"A",,"A",,"A",,"A",,"R",13
214023,"R",29,"R",84,"R",35,"R",21,"R",0,"R",21,"R",11,"R",52,"R",6,"R",0,"R",6,"R",5,"R",83,"R",14
214041,"R",1284,"R",2045,"R",63,"R",1298,"R",0,"R",1298,"R",1053,"R",81,"R",8,"R",0,"R",8,"R",1,"R",13,"R",22
214069,"R",428,"R",676,"R",63,"R",511,"R",0,"R",511,"R",414,"R",81,"R",12,"R",0,"R",12,"R",7,"R",58,"R",13
214111,"R",1550,"R",4562,"R",34,"R",1477,"R",0,"R",1477,"R",911,"R",62,"R",1042,"R",0,"R",1042,"R",419,"R",40,"R",20
214148,"R",74,"R",116,"R",64,"R",104,"R",0,"R",104,"R",82,"R",79,"R",1,"R",0,"R",1,"R",1,"R",100,"R",8
214157,"R",355,"R",479,"R",74,"R",378,"R",0,"R",378,"R",296,"R",78,"A",,"A",,"A",,"A",,"A",,"R",12
214166,"R",387,"R",735,"R",53,"R",188,"Z",0,"R",188,"R",113,"R",60,"R",3,"Z",0,"R",3,"R",0,"R",0,"R",13
214175,"R",579,"R",634,"R",91,"R",581,"R",0,"R",581,"R",527,"R",91,"A",,"A",,"A",,"A",,"A",,"R",11
214254,"A",,"A",,"A",,"R",269,"R",1,"R",268,"R",146,"R",54,"A",,"A",,"A",,"A",,"A",,"R",45
214272,"R",501,"R",619,"R",81,"R",574,"R",0,"R",574,"R",378,"R",66,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
214290,"A",,"A",,"A",,"R",258,"R",0,"R",258,"R",192,"R",74,"A",,"A",,"A",,"A",,"A",,"R",24
214379,"R",1498,"R",3419,"R",44,"R",1523,"R",2,"R",1521,"R",951,"R",63,"R",751,"R",1,"R",750,"R",317,"R",42,"R",21
214476,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",6,"R",86,"R",12,"R",4,"R",8,"R",6,"R",75,"R",15
214528,"A",,"A",,"A",,"R",257,"R",1,"R",256,"R",202,"R",79,"R",33,"R",0,"R",33,"R",22,"R",67,"R",22
214546,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",10,"R",59,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
214582,"R",396,"R",589,"R",67,"R",329,"Z",0,"R",329,"R",173,"R",53,"R",78,"Z",0,"R",78,"R",36,"R",46,"R",13
214591,"R",1103,"R",1349,"R",82,"R",1026,"R",0,"R",1026,"R",854,"R",83,"R",6,"R",0,"R",6,"R",4,"R",67,"R",15
214625,"R",161,"R",272,"R",59,"R",133,"R",0,"R",133,"R",95,"R",71,"R",1,"R",0,"R",1,"R",0,"R",0,"R",13
214634,"R",84,"R",213,"R",39,"R",44,"R",0,"R",44,"R",34,"R",77,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
214643,"R",167,"R",238,"R",70,"R",144,"R",0,"R",144,"R",117,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
214652,"R",250,"R",376,"R",66,"R",231,"R",0,"R",231,"R",151,"R",65,"R",2,"R",0,"R",2,"R",0,"R",0,"R",16
214670,"R",231,"R",392,"R",59,"R",212,"R",0,"R",212,"R",172,"R",81,"R",4,"R",0,"R",4,"R",2,"R",50,"R",14
214689,"R",1415,"R",1584,"R",89,"R",1278,"R",0,"R",1278,"R",1060,"R",83,"R",5,"R",0,"R",5,"R",2,"R",40,"R",17
214698,"R",241,"R",340,"R",71,"R",201,"R",0,"R",201,"R",136,"R",68,"R",3,"R",0,"R",3,"R",0,"R",0,"R",16
214704,"R",792,"R",1038,"R",76,"R",756,"R",0,"R",756,"R",587,"R",78,"R",5,"R",0,"R",5,"R",4,"R",80,"R",17
214713,"R",740,"R",1103,"R",67,"R",621,"R",1,"R",620,"R",508,"R",82,"R",2,"R",0,"R",2,"R",1,"R",50,"R",14
214731,"R",326,"R",491,"R",66,"R",360,"R",1,"R",359,"R",264,"R",74,"R",5,"R",0,"R",5,"R",1,"R",20,"R",16
214740,"R",184,"R",304,"R",61,"R",126,"R",0,"R",126,"R",97,"R",77,"R",4,"R",0,"R",4,"R",4,"R",100,"R",12
214759,"R",198,"R",314,"R",63,"R",137,"R",0,"R",137,"R",101,"R",74,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
214768,"R",360,"R",430,"R",84,"R",395,"R",0,"R",395,"R",301,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
214777,"R",8005,"R",8875,"R",90,"R",7604,"R",0,"R",7604,"R",7023,"R",92,"R",25,"R",0,"R",25,"R",20,"R",80,"R",17
214786,"R",191,"R",259,"R",74,"R",193,"R",0,"R",193,"R",137,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
214795,"R",307,"R",434,"R",71,"R",216,"R",0,"R",216,"R",159,"R",74,"R",6,"R",0,"R",6,"R",2,"R",33,"R",12
214801,"R",917,"R",1295,"R",71,"R",662,"R",0,"R",662,"R",509,"R",77,"R",6,"R",0,"R",6,"R",0,"R",0,"R",21
214810,"R",256,"R",337,"R",76,"R",202,"R",0,"R",202,"R",143,"R",71,"R",1,"R",0,"R",1,"R",1,"R",100,"R",15
214829,"R",284,"R",487,"R",58,"R",282,"R",0,"R",282,"R",215,"R",76,"R",3,"R",0,"R",3,"R",1,"R",33,"R",15
214838,"R",6,"R",16,"R",38,"R",13,"R",0,"R",13,"R",7,"R",54,"A",,"A",,"A",,"A",,"A",,"R",15
214883,"R",12,"R",255,"R",5,"R",8,"R",0,"R",8,"R",5,"R",63,"R",43,"R",0,"R",43,"R",13,"R",30,"R",15
214892,"R",115,"R",115,"R",100,"R",130,"R",0,"R",130,"R",90,"R",69,"A",,"A",,"A",,"A",,"A",,"R",15
214944,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",75,"R",83,"R",9,"R",0,"R",9,"R",7,"R",78,"R",14
214962,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",10,"R",83,"R",2,"R",0,"R",2,"R",2,"R",100,"R",14
214971,"R",39,"R",59,"R",66,"R",9,"R",0,"R",9,"R",9,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
215008,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",17,"R",100,"A",,"A",,"A",,"A",,"A",,"R",15
215026,"A",,"A",,"A",,"R",4,"R",0,"R",4,"R",4,"R",100,"A",,"A",,"A",,"A",,"A",,"R",4
215044,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
215053,"R",51,"R",65,"R",78,"R",62,"R",0,"R",62,"R",47,"R",76,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
215062,"R",2353,"R",3214,"R",73,"R",2397,"R",14,"R",2383,"R",2330,"R",98,"R",56,"R",0,"R",56,"R",52,"R",93,"R",6
215099,"R",540,"R",819,"R",66,"R",594,"R",0,"R",594,"R",443,"R",75,"R",1,"R",0,"R",1,"R",0,"R",0,"R",13
215105,"R",457,"R",580,"R",79,"R",408,"R",0,"R",408,"R",333,"R",82,"R",3,"R",0,"R",3,"R",2,"R",67,"R",8
215114,"R",137,"R",207,"R",66,"R",139,"R",0,"R",139,"R",104,"R",75,"R",3,"R",0,"R",3,"R",1,"R",33,"R",13
215132,"R",440,"R",561,"R",78,"R",483,"R",0,"R",483,"R",425,"R",88,"A",,"A",,"A",,"A",,"A",,"R",11
215239,"R",1355,"R",5225,"R",26,"R",1402,"R",0,"R",1402,"R",715,"R",51,"R",2665,"R",0,"R",2665,"R",1230,"R",46,"R",15
215266,"R",389,"R",520,"R",75,"R",330,"R",0,"R",330,"R",231,"R",70,"R",2,"R",0,"R",2,"R",0,"R",0,"R",17
215275,"R",386,"R",540,"R",71,"R",394,"R",0,"R",394,"R",327,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
215284,"R",688,"R",836,"R",82,"R",764,"Z",0,"R",764,"R",570,"R",75,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",20
215293,"R",3851,"R",4831,"R",80,"R",3638,"R",0,"R",3638,"R",3306,"R",91,"R",2,"R",0,"R",2,"R",0,"R",0,"R",14
215309,"R",133,"R",175,"R",76,"R",152,"Z",0,"R",152,"R",93,"R",61,"R",8,"R",0,"R",8,"R",6,"R",75,"R",10
215336,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",17,"R",81,"A",,"A",,"A",,"A",,"A",,"R",16
215381,"R",107,"R",151,"R",71,"R",102,"Z",0,"R",102,"R",68,"R",67,"A",,"A",,"A",,"A",,"A",,"R",10
215390,"A",,"A",,"A",,"R",49,"R",0,"R",49,"R",36,"R",73,"R",18,"R",0,"R",18,"R",14,"R",78,"R",18
215415,"R",719,"R",980,"R",73,"R",686,"R",0,"R",686,"R",438,"R",64,"A",,"A",,"A",,"A",,"A",,"R",21
215433,"R",116,"R",143,"R",81,"R",265,"R",0,"R",265,"R",120,"R",45,"R",43,"R",0,"R",43,"R",25,"R",58,"R",13
215442,"R",539,"R",1074,"R",50,"R",516,"R",0,"R",516,"R",390,"R",76,"R",7,"R",0,"R",7,"R",1,"R",14,"R",13
215479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
215530,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",17,"R",85,"R",1,"R",0,"R",1,"R",0,"R",0,"R",8
215585,"R",251,"R",1674,"R",15,"R",257,"R",0,"R",257,"R",123,"R",48,"R",712,"R",0,"R",712,"R",307,"R",43,"R",17
215594,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",18,"R",67,"R",4,"R",0,"R",4,"R",3,"R",75,"R",8
215637,"R",333,"R",349,"R",95,"R",187,"R",5,"R",182,"R",172,"R",95,"A",,"A",,"A",,"A",,"A",,"R",24
215646,"A",,"A",,"A",,"R",131,"R",1,"R",130,"R",102,"R",78,"A",,"A",,"A",,"A",,"A",,"R",36
215655,"R",988,"R",1353,"R",73,"R",848,"R",0,"R",848,"R",683,"R",81,"R",6,"R",0,"R",6,"R",4,"R",67,"R",15
215682,"R",111,"R",111,"R",100,"R",126,"R",0,"R",126,"R",102,"R",81,"A",,"A",,"A",,"A",,"A",,"R",20
215691,"R",112,"R",161,"R",70,"R",75,"R",0,"R",75,"R",53,"R",71,"A",,"A",,"A",,"A",,"A",,"R",10
215743,"R",400,"R",404,"R",99,"R",431,"R",31,"R",400,"R",329,"R",82,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
215770,"R",1272,"R",1556,"R",82,"R",1229,"R",0,"R",1229,"R",1094,"R",89,"R",2,"R",0,"R",2,"R",1,"R",50,"R",15
215798,"R",472,"R",530,"R",89,"R",339,"R",0,"R",339,"R",289,"R",85,"A",,"A",,"A",,"A",,"A",,"R",12
215886,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",37,"R",54,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",4
215929,"R",878,"R",1035,"R",85,"R",961,"R",0,"R",961,"R",868,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
215947,"R",380,"R",732,"R",52,"R",337,"R",0,"R",337,"R",264,"R",78,"R",10,"R",0,"R",10,"R",8,"R",80,"R",14
215974,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",9,"R",82,"R",1,"R",0,"R",1,"R",1,"R",100,"R",5
215983,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
215992,"R",83,"R",147,"R",56,"R",81,"R",0,"R",81,"R",46,"R",57,"R",2,"R",0,"R",2,"R",1,"R",50,"R",10
216010,"R",1516,"R",1953,"R",78,"R",1480,"R",0,"R",1480,"R",1056,"R",71,"R",5,"R",0,"R",5,"R",2,"R",40,"R",19
216038,"R",1408,"R",2060,"R",68,"R",1544,"R",13,"R",1531,"R",1261,"R",82,"R",2,"R",0,"R",2,"R",2,"R",100,"R",21
216047,"R",10,"R",27,"R",37,"R",6,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"R",7
216074,"A",,"A",,"A",,"R",45,"R",2,"R",43,"R",42,"R",98,"R",44,"R",0,"R",44,"R",42,"R",95,"R",7
216083,"R",292,"R",352,"R",83,"R",244,"R",3,"R",241,"R",157,"R",65,"R",5,"R",0,"R",5,"R",2,"R",40,"R",10
216162,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
216223,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",32,"R",89,"R",11,"R",0,"R",11,"R",10,"R",91,"R",8
216278,"R",589,"R",660,"R",89,"R",631,"R",0,"R",631,"R",529,"R",84,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
216287,"R",388,"R",405,"R",96,"R",378,"R",0,"R",378,"R",361,"R",96,"A",,"A",,"A",,"A",,"A",,"R",8
216296,"R",402,"R",447,"R",90,"R",315,"R",0,"R",315,"R",206,"R",65,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
216311,"R",38,"R",38,"R",100,"R",34,"Z",0,"R",34,"R",30,"R",88,"A",,"A",,"A",,"A",,"A",,"R",20
216339,"R",4380,"R",7416,"R",59,"R",4109,"R",0,"R",4109,"R",3650,"R",89,"R",23,"R",0,"R",23,"R",16,"R",70,"R",14
216357,"R",303,"R",367,"R",83,"R",298,"R",0,"R",298,"R",195,"R",65,"A",,"A",,"A",,"A",,"A",,"R",14
216366,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
216418,"A",,"A",,"A",,"R",77,"Z",0,"R",77,"R",45,"R",58,"R",22,"Z",0,"R",22,"R",11,"R",50,"R",10
216427,"R",42,"R",42,"R",100,"R",44,"Z",0,"R",44,"R",35,"R",80,"A",,"A",,"A",,"A",,"A",,"R",7
216436,"R",107,"R",108,"R",99,"R",90,"R",0,"R",90,"R",64,"R",71,"A",,"A",,"A",,"A",,"A",,"R",12
216445,"R",46,"R",58,"R",79,"R",81,"R",0,"R",81,"R",73,"R",90,"A",,"A",,"A",,"A",,"A",,"R",11
216454,"R",82,"R",99,"R",83,"R",100,"R",0,"R",100,"R",81,"R",81,"A",,"A",,"A",,"A",,"A",,"R",13
216524,"R",425,"R",447,"R",95,"R",456,"R",0,"R",456,"R",407,"R",89,"A",,"A",,"A",,"A",,"A",,"R",12
216542,"R",134,"R",191,"R",70,"R",163,"R",0,"R",163,"R",120,"R",74,"R",16,"R",0,"R",16,"R",0,"R",0,"R",14
216551,"R",166,"R",184,"R",90,"R",170,"R",1,"R",169,"R",78,"R",46,"A",,"A",,"A",,"A",,"A",,"R",14
216579,"A",,"A",,"A",,"R",84,"Z",0,"R",84,"R",81,"R",96,"A",,"A",,"A",,"A",,"A",,"R",17
216597,"R",1659,"R",1870,"R",89,"R",1641,"R",1,"R",1640,"R",1542,"R",94,"R",2,"R",0,"R",2,"R",2,"R",100,"R",12
216630,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",2,"R",40,"A",,"A",,"A",,"A",,"A",,"R",6
216649,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
216667,"R",326,"R",361,"R",90,"R",376,"R",0,"R",376,"R",323,"R",86,"A",,"A",,"A",,"A",,"A",,"R",10
216694,"R",407,"R",451,"R",90,"R",352,"R",1,"R",351,"R",286,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
216746,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",17,"R",89,"R",3,"R",0,"R",3,"R",2,"R",67,"R",15
216764,"R",2292,"R",3738,"R",61,"R",2326,"R",0,"R",2326,"R",2032,"R",87,"R",8,"R",0,"R",8,"R",1,"R",13,"R",20
216773,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"R",8
216782,"A",,"A",,"A",,"R",32,"Z",0,"R",32,"R",18,"R",56,"R",21,"Z",0,"R",21,"R",10,"R",48,"R",25
216807,"R",302,"R",309,"R",98,"R",316,"R",0,"R",316,"R",273,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
216825,"R",1072,"R",2050,"R",52,"R",1076,"R",0,"R",1076,"R",633,"R",59,"R",605,"R",0,"R",605,"R",217,"R",36,"R",17
216852,"R",827,"R",991,"R",83,"R",710,"R",0,"R",710,"R",536,"R",75,"R",7,"R",0,"R",7,"R",4,"R",57,"R",12
216931,"R",584,"R",836,"R",70,"R",589,"R",0,"R",589,"R",462,"R",78,"R",7,"R",0,"R",7,"R",1,"R",14,"R",14
217013,"R",70,"R",130,"R",54,"R",75,"R",0,"R",75,"R",40,"R",53,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
217040,"R",17,"R",18,"R",94,"R",14,"Z",0,"R",14,"R",13,"R",93,"A",,"A",,"A",,"A",,"A",,"R",9
217059,"R",1070,"R",1424,"R",75,"R",1135,"R",0,"R",1135,"R",850,"R",75,"R",8,"R",0,"R",8,"R",4,"R",50,"R",16
217077,"A",,"A",,"A",,"R",448,"R",0,"R",448,"R",372,"R",83,"A",,"A",,"A",,"A",,"A",,"R",14
217086,"R",35,"R",35,"R",100,"R",53,"R",0,"R",53,"R",30,"R",57,"R",3,"Z",0,"R",3,"R",2,"R",67,"R",11
217095,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",30,"R",79,"R",12,"R",0,"R",12,"R",9,"R",75,"R",13
217156,"R",1542,"R",1805,"R",85,"R",1536,"R",0,"R",1536,"R",1492,"R",97,"A",,"A",,"A",,"A",,"A",,"R",8
217165,"R",890,"R",1004,"R",89,"R",772,"R",2,"R",770,"R",695,"R",90,"A",,"A",,"A",,"A",,"A",,"R",16
217235,"R",1957,"R",2671,"R",73,"R",1737,"R",0,"R",1737,"R",1372,"R",79,"R",15,"R",0,"R",15,"R",5,"R",33,"R",24
217244,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
217305,"R",498,"R",645,"R",77,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
217323,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
217350,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",3,"R",60,"R",5
217402,"R",1027,"R",1215,"R",85,"R",998,"R",0,"R",998,"R",906,"R",91,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
217420,"R",1128,"R",1787,"R",63,"R",1038,"R",0,"R",1038,"R",804,"R",77,"R",33,"R",0,"R",33,"R",11,"R",33,"R",14
217475,"R",1657,"R",8206,"R",20,"R",1963,"R",24,"R",1939,"R",1250,"R",64,"R",1742,"R",23,"R",1719,"R",812,"R",47,"R",18
217484,"R",2970,"R",3779,"R",79,"R",2980,"R",0,"R",2980,"R",2422,"R",81,"R",14,"R",0,"R",14,"R",7,"R",50,"R",17
217493,"R",455,"R",519,"R",88,"R",434,"R",0,"R",434,"R",402,"R",93,"A",,"A",,"A",,"A",,"A",,"R",9
217518,"R",1102,"R",1304,"R",85,"R",997,"R",0,"R",997,"R",828,"R",83,"Z",0,"R",0,"R",0,"Z",0,"A",,"R",14
217536,"R",463,"R",529,"R",88,"R",544,"R",0,"R",544,"R",430,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
217572,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",8
217581,"A",,"A",,"A",,"R",22,"R",1,"R",21,"R",18,"R",86,"R",9,"R",0,"R",9,"R",5,"R",56,"R",10
217606,"R",42,"R",131,"R",32,"R",33,"R",0,"R",33,"R",26,"R",79,"R",3,"R",0,"R",3,"R",2,"R",67,"R",17
