UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
458177,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",15,"R",75,"R",6,"R",0,"R",6,"R",4,"R",67,"R",7
458186,"A",,"A",,"A",,"R",56,"R",0,"R",56,"R",46,"R",82,"A",,"A",,"A",,"A",,"A",,"R",33
458195,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"R",5
458210,"R",7,"R",156,"R",4,"R",22,"R",0,"R",22,"R",17,"R",77,"R",1,"R",0,"R",1,"R",0,"R",0,"R",17
458229,"R",11,"R",116,"R",9,"R",12,"R",0,"R",12,"R",8,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
458247,"A",,"A",,"A",,"R",79,"R",0,"R",79,"R",55,"R",70,"A",,"A",,"A",,"A",,"A",,"R",20
458256,"R",130,"R",195,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
458265,"A",,"A",,"A",,"R",204,"Z",0,"R",204,"R",152,"R",75,"R",119,"Z",0,"R",119,"R",86,"R",72,"R",18
458274,"A",,"A",,"A",,"R",35,"Z",0,"R",35,"R",32,"R",91,"R",9,"Z",0,"R",9,"R",8,"R",89,"R",15
458283,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",60,"R",64,"A",,"A",,"A",,"A",,"A",,"R",21
458292,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",6,"R",33,"R",4,"R",0,"R",4,"R",2,"R",50,"R",7
458317,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",26,"R",68,"A",,"A",,"A",,"A",,"A",,"R",9
458326,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",7,"R",37,"R",4,"R",0,"R",4,"R",3,"R",75,"R",7
458335,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",19,"R",44,"R",18,"R",0,"R",18,"R",10,"R",56,"R",9
458344,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",3,"R",30,"R",3,"R",0,"R",3,"R",1,"R",33,"R",3
458353,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",4,"R",0,"R",4,"R",2,"R",50,"R",5
458362,"A",,"A",,"A",,"R",27,"R",0,"R",27,"R",16,"R",59,"A",,"A",,"A",,"A",,"A",,"R",9
458380,"A",,"A",,"A",,"R",58,"R",0,"R",58,"R",20,"R",34,"A",,"A",,"A",,"A",,"A",,"R",28
458399,"A",,"A",,"A",,"R",34,"R",0,"R",34,"R",15,"R",44,"R",5,"R",0,"R",5,"R",4,"R",80,"R",20
458405,"R",180,"R",349,"R",52,"R",186,"Z",0,"R",186,"R",111,"R",60,"R",34,"Z",0,"R",34,"R",7,"R",21,"R",22
458414,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
458423,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
458432,"R",31,"R",32,"R",97,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
458441,"R",77,"R",177,"R",44,"R",88,"Z",0,"R",88,"R",51,"R",58,"R",37,"Z",0,"R",37,"R",10,"R",27,"R",14
458469,"R",219,"R",401,"R",55,"R",85,"R",0,"R",85,"R",48,"R",56,"R",2,"R",0,"R",2,"R",1,"R",50,"R",30
458478,"A",,"A",,"A",,"R",68,"Z",0,"R",68,"R",49,"R",72,"A",,"A",,"A",,"A",,"A",,"R",20
458487,"A",,"A",,"A",,"R",5,"Z",0,"R",5,"R",4,"R",80,"R",5,"Z",0,"R",5,"R",3,"R",60,"R",15
458496,"R",39,"R",203,"R",19,"R",76,"Z",0,"R",76,"R",53,"R",70,"R",29,"Z",0,"R",29,"R",16,"R",55,"R",21
458502,"R",69,"R",184,"R",38,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
458557,"R",2,"R",25,"R",8,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
458593,"R",94,"R",130,"R",72,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
458681,"A",,"A",,"A",,"R",34,"Z",0,"R",34,"R",16,"R",47,"A",,"A",,"A",,"A",,"A",,"R",26
458690,"A",,"A",,"A",,"R",135,"R",0,"R",135,"R",88,"R",65,"A",,"A",,"A",,"A",,"A",,"R",33
458706,"A",,"A",,"A",,"R",48,"R",0,"R",48,"R",29,"R",60,"A",,"A",,"A",,"A",,"A",,"R",23
458715,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",18,"R",60,"A",,"A",,"A",,"A",,"A",,"R",8
458733,"R",21,"R",73,"R",29,"R",5,"R",0,"R",5,"R",4,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
458742,"R",21,"R",81,"R",26,"R",4,"R",0,"R",4,"R",2,"R",50,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
458751,"R",31,"R",67,"R",46,"R",1,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
458760,"R",33,"R",63,"R",52,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
458779,"R",21,"R",47,"R",45,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
458797,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",37,"R",71,"A",,"A",,"A",,"A",,"A",,"R",20
458803,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",30,"R",65,"R",9,"R",0,"R",9,"R",6,"R",67,"R",15
458812,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",11,"R",85,"A",,"A",,"A",,"A",,"A",,"R",13
458821,"A",,"A",,"A",,"R",63,"R",0,"R",63,"R",33,"R",52,"A",,"A",,"A",,"A",,"A",,"R",26
458830,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",34,"R",56,"R",21,"R",0,"R",21,"R",14,"R",67,"R",21
458849,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",26,"R",81,"R",9,"R",0,"R",9,"R",7,"R",78,"R",21
458858,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",25,"R",54,"R",7,"R",0,"R",7,"R",2,"R",29,"R",19
458867,"A",,"A",,"A",,"R",80,"R",0,"R",80,"R",55,"R",69,"R",19,"R",0,"R",19,"R",9,"R",47,"R",19
458885,"R",2,"R",56,"R",4,"R",0,"Z",0,"R",0,"R",0,"A",,"R",26,"R",0,"R",26,"R",6,"R",23,"R",16
458919,"R",58,"R",1127,"R",5,"R",25,"Z",0,"R",25,"R",7,"R",28,"R",155,"Z",0,"R",155,"R",75,"R",48,"R",24
458937,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",1,"R",100,"R",18,"Z",0,"R",18,"R",2,"R",11,"R",10
458955,"A",,"A",,"A",,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",9,"Z",0,"R",9,"R",1,"R",11,"R",9
458964,"R",17,"R",372,"R",5,"R",11,"Z",0,"R",11,"R",5,"R",45,"R",124,"Z",0,"R",124,"R",29,"R",23,"R",26
458973,"R",29,"R",379,"R",8,"R",7,"Z",0,"R",7,"R",2,"R",29,"R",113,"Z",0,"R",113,"R",34,"R",30,"R",16
458982,"R",108,"R",387,"R",28,"R",111,"Z",0,"R",111,"R",48,"R",43,"R",67,"Z",0,"R",67,"R",19,"R",28,"R",19
458991,"R",22,"R",66,"R",33,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
459000,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",24,"R",62,"R",5,"R",0,"R",5,"R",1,"R",20,"R",17
459019,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",19,"R",40,"R",7,"R",0,"R",7,"R",4,"R",57,"R",20
459028,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",14,"R",58,"R",3,"R",0,"R",3,"R",2,"R",67,"A",
459037,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",15,"R",54,"R",11,"R",0,"R",11,"R",4,"R",36,"R",20
459046,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",18,"R",58,"R",14,"R",0,"R",14,"R",7,"R",50,"R",15
459055,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",37,"R",84,"R",11,"R",0,"R",11,"R",10,"R",91,"R",13
459064,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",16,"R",64,"R",4,"R",0,"R",4,"R",3,"R",75,"R",19
459073,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",16,"R",52,"A",,"A",,"A",,"A",,"A",,"R",13
459091,"R",18,"R",42,"R",43,"R",9,"R",0,"R",9,"R",7,"R",78,"R",1,"R",0,"R",1,"R",0,"R",0,"R",14
459107,"R",59,"R",155,"R",38,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
459116,"A",,"A",,"A",,"R",19,"Z",0,"R",19,"R",13,"R",68,"R",8,"Z",0,"R",8,"R",7,"R",88,"R",15
459125,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",9,"R",60,"A",,"A",,"A",,"A",,"A",,"R",9
459134,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",10,"R",91,"R",20,"R",0,"R",20,"R",19,"R",95,"R",5
459143,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",9,"R",82,"R",6,"R",0,"R",6,"R",5,"R",83,"R",10
459152,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",1,"R",8,"R",7,"R",0,"R",7,"R",7,"R",100,"R",11
459161,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",18
459170,"A",,"A",,"A",,"R",33,"R",5,"R",28,"R",25,"R",89,"R",12,"R",0,"R",12,"R",3,"R",25,"R",9
459189,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",10,"R",0,"R",10,"R",9,"R",90,"R",10
459198,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",26,"R",81,"R",5,"R",0,"R",5,"R",4,"R",80,"R",15
459204,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
459213,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",31,"R",86,"R",26,"R",0,"R",26,"R",21,"R",81,"R",11
459222,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",31
459231,"A",,"A",,"A",,"R",64,"Z",0,"R",64,"R",46,"R",72,"R",31,"Z",0,"R",31,"R",23,"R",74,"R",12
459259,"R",25,"R",214,"R",12,"R",17,"Z",0,"R",17,"R",7,"R",41,"R",12,"Z",0,"R",12,"R",5,"R",42,"R",11
459268,"R",14,"R",207,"R",7,"R",13,"Z",0,"R",13,"R",6,"R",46,"R",11,"Z",0,"R",11,"R",5,"R",45,"R",13
459277,"A",,"A",,"A",,"R",102,"Z",0,"R",102,"R",76,"R",75,"A",,"A",,"A",,"A",,"A",,"R",20
459286,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",15,"R",42,"R",8,"R",0,"R",8,"R",6,"R",75,"R",15
459295,"A",,"A",,"A",,"R",11,"Z",0,"R",11,"R",10,"R",91,"R",13,"Z",0,"R",13,"R",13,"R",100,"R",7
459301,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",16,"R",76,"R",2,"R",0,"R",2,"R",1,"R",50,"R",17
459310,"A",,"A",,"A",,"R",35,"R",3,"R",32,"R",31,"R",97,"A",,"A",,"A",,"A",,"A",,"R",13
459329,"A",,"A",,"A",,"R",94,"R",0,"R",94,"R",61,"R",65,"R",3,"R",0,"R",3,"R",2,"R",67,"R",11
459338,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",17,"R",94,"A",,"A",,"A",,"A",,"A",,"R",16
459347,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",5,"R",100,"R",6,"R",0,"R",6,"R",4,"R",67,"R",5
459356,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",4,"R",0,"R",4,"R",3,"R",75,"R",8
459365,"A",,"A",,"A",,"R",35,"R",0,"R",35,"R",29,"R",83,"R",7,"R",0,"R",7,"R",3,"R",43,"R",9
459374,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
459392,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",14,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
459408,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",10,"R",83,"R",4,"R",0,"R",4,"R",4,"R",100,"R",9
459417,"R",37,"R",61,"R",61,"R",18,"R",0,"R",18,"R",17,"R",94,"A",,"A",,"A",,"A",,"A",,"R",15
459426,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",32,"R",84,"R",1,"R",0,"R",1,"R",1,"R",100,"R",14
459435,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",8,"R",67,"A",,"A",,"A",,"A",,"A",,"R",2
459444,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",4,"R",67,"R",3,"R",0,"R",3,"R",3,"R",100,"R",7
459453,"A",,"A",,"A",,"R",19,"Z",0,"R",19,"R",17,"R",89,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",25
459462,"A",,"A",,"A",,"R",85,"R",0,"R",85,"R",56,"R",66,"R",28,"R",0,"R",28,"R",26,"R",93,"R",30
459471,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",5,"R",100,"R",10,"R",0,"R",10,"R",7,"R",70,"R",3
459480,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",8,"R",73,"A",,"A",,"A",,"A",,"A",,"R",13
459499,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
459514,"A",,"A",,"A",,"R",28,"R",1,"R",27,"R",25,"R",93,"A",,"A",,"A",,"A",,"A",,"R",15
459523,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",3,"R",38,"R",4,"R",0,"R",4,"R",0,"R",0,"R",13
459532,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",41,"R",93,"A",,"A",,"A",,"A",,"A",,"R",25
459541,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",1,"R",0,"R",1,"R",1,"R",100,"R",9
459550,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",62,"R",93,"R",4,"R",0,"R",4,"R",4,"R",100,"R",12
459569,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",3,"R",60,"A",,"A",,"A",,"A",,"A",,"R",1
459578,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",14,"R",88,"R",6,"Z",0,"R",6,"R",5,"R",83,"R",12
459587,"R",43,"R",48,"R",90,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
459596,"R",30,"R",39,"R",77,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
459602,"R",33,"R",38,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
459611,"R",46,"R",58,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
459639,"R",47,"R",49,"R",96,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",37
459648,"R",18,"R",27,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
459657,"R",50,"R",60,"R",83,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
459666,"R",57,"R",67,"R",85,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
459675,"R",49,"R",52,"R",94,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",29
459684,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
459693,"R",41,"R",58,"R",71,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",24
459709,"R",43,"R",53,"R",81,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
459718,"R",59,"R",61,"R",97,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",35
459727,"R",3,"R",95,"R",3,"R",6,"R",0,"R",6,"R",4,"R",67,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
459824,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
459833,"R",1,"R",5,"R",20,"R",7,"R",0,"R",7,"R",2,"R",29,"R",2,"R",0,"R",2,"R",0,"R",0,"R",5
459842,"R",34,"R",103,"R",33,"R",12,"Z",0,"R",12,"R",3,"R",25,"R",9,"Z",0,"R",9,"R",3,"R",33,"R",16
459851,"R",33,"R",90,"R",37,"R",9,"R",0,"R",9,"R",4,"R",44,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",11
459930,"R",88,"R",177,"R",50,"R",115,"R",0,"R",115,"R",67,"R",58,"R",58,"Z",0,"R",58,"R",36,"R",62,"R",23
459958,"A",,"A",,"A",,"R",55,"Z",0,"R",55,"R",35,"R",64,"A",,"A",,"A",,"A",,"A",,"R",28
459967,"A",,"A",,"A",,"R",283,"Z",0,"R",283,"R",195,"R",69,"A",,"A",,"A",,"A",,"A",,"R",35
459985,"A",,"A",,"A",,"R",293,"Z",0,"R",293,"R",250,"R",85,"A",,"A",,"A",,"A",,"A",,"R",30
459994,"R",28,"R",891,"R",3,"R",4,"Z",0,"R",4,"R",3,"R",75,"R",167,"Z",0,"R",167,"R",65,"R",39,"R",4
460002,"A",,"A",,"A",,"R",40,"R",0,"R",40,"R",12,"R",30,"R",37,"R",0,"R",37,"R",16,"R",43,"R",20
460011,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",8,"R",80,"R",1,"R",0,"R",1,"R",1,"R",100,"R",20
460020,"A",,"A",,"A",,"R",47,"Z",0,"R",47,"R",29,"R",62,"A",,"A",,"A",,"A",,"A",,"R",14
460039,"R",172,"R",189,"R",91,"R",6,"Z",0,"R",6,"R",3,"R",50,"A",,"A",,"A",,"A",,"A",,"R",12
460048,"R",73,"R",131,"R",56,"R",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
460057,"A",,"A",,"A",,"R",14,"R",0,"R",14,"R",14,"R",100,"A",,"A",,"A",,"A",,"A",,"R",9
460066,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",20,"R",95,"A",,"A",,"A",,"A",,"A",,"R",19
460075,"R",53,"R",53,"R",100,"R",7,"R",0,"R",7,"R",7,"R",100,"A",,"A",,"A",,"A",,"A",,"R",12
460093,"A",,"A",,"A",,"R",73,"R",0,"R",73,"R",57,"R",78,"A",,"A",,"A",,"A",,"A",,"R",20
460109,"A",,"A",,"A",,"R",61,"R",0,"R",61,"R",47,"R",77,"A",,"A",,"A",,"A",,"A",,"R",19
460118,"A",,"A",,"A",,"R",52,"R",0,"R",52,"R",40,"R",77,"A",,"A",,"A",,"A",,"A",,"R",22
460127,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",29,"R",81,"A",,"A",,"A",,"A",,"A",,"R",23
460136,"A",,"A",,"A",,"R",318,"R",1,"R",317,"R",211,"R",67,"A",,"A",,"A",,"A",,"A",,"R",25
460145,"A",,"A",,"A",,"R",92,"R",0,"R",92,"R",73,"R",79,"A",,"A",,"A",,"A",,"A",,"R",23
460172,"A",,"A",,"A",,"R",68,"R",0,"R",68,"R",45,"R",66,"A",,"A",,"A",,"A",,"A",,"R",18
460181,"A",,"A",,"A",,"R",158,"Z",0,"R",158,"R",108,"R",68,"A",,"A",,"A",,"A",,"A",,"R",29
460190,"A",,"A",,"A",,"R",124,"Z",0,"R",124,"R",85,"R",69,"A",,"A",,"A",,"A",,"A",,"R",27
460206,"A",,"A",,"A",,"R",164,"Z",0,"R",164,"R",135,"R",82,"A",,"A",,"A",,"A",,"A",,"R",29
460215,"R",73,"R",78,"R",94,"R",36,"R",0,"R",36,"R",21,"R",58,"R",0,"R",0,"R",0,"R",0,"A",,"R",15
460349,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
460358,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",44,"R",66,"R",1,"R",0,"R",1,"R",1,"R",100,"R",20
460367,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
460385,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",13,"R",87,"R",2,"R",0,"R",2,"R",2,"R",100,"R",10
460394,"R",473,"R",3185,"R",15,"R",388,"Z",0,"R",388,"R",260,"R",67,"R",748,"Z",0,"R",748,"R",349,"R",47,"R",29
460446,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",39,"R",89,"R",10,"R",0,"R",10,"R",7,"R",70,"R",15
460455,"A",,"A",,"A",,"R",1,"R",0,"R",1,"R",1,"R",100,"R",10,"R",0,"R",10,"R",10,"R",100,"R",7
460464,"R",579,"R",3211,"R",18,"R",613,"Z",0,"R",613,"R",458,"R",75,"R",826,"Z",0,"R",826,"R",370,"R",45,"R",34
460473,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1
460482,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",16,"R",37,"A",,"A",,"A",,"A",,"A",,"R",28
460516,"A",,"A",,"A",,"R",42,"Z",0,"R",42,"R",28,"R",67,"A",,"A",,"A",,"A",,"A",,"R",10
460525,"A",,"A",,"A",,"R",50,"Z",0,"R",50,"R",39,"R",78,"A",,"A",,"A",,"A",,"A",,"R",7
460534,"A",,"A",,"A",,"R",132,"Z",0,"R",132,"R",78,"R",59,"A",,"A",,"A",,"A",,"A",,"R",12
460543,"A",,"A",,"A",,"R",204,"R",2,"R",202,"R",128,"R",63,"A",,"A",,"A",,"A",,"A",,"R",37
460552,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",16,"R",100,"R",4,"R",0,"R",4,"R",4,"R",100,"R",15
460561,"A",,"A",,"A",,"R",46,"R",0,"R",46,"R",43,"R",93,"A",,"A",,"A",,"A",,"A",,"R",8
460570,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",33,"R",79,"R",10,"R",0,"R",10,"R",8,"R",80,"R",9
460589,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
460598,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
460604,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",16,"R",84,"A",,"A",,"A",,"A",,"A",,"R",13
460613,"R",190,"R",265,"R",72,"R",21,"Z",0,"R",21,"R",9,"R",43,"A",,"A",,"A",,"A",,"A",,"R",15
460631,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",9,"R",56,"A",,"A",,"A",,"A",,"A",,"R",15
460640,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
460659,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",18,"R",86,"A",,"A",,"A",,"A",,"A",,"R",11
460677,"R",185,"R",213,"R",87,"R",257,"R",0,"R",257,"R",62,"R",24,"R",14,"R",0,"R",14,"R",6,"R",43,"R",20
460695,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",19,"R",86,"A",,"A",,"A",,"A",,"A",,"R",9
460701,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",14,"R",78,"R",22,"R",0,"R",22,"R",16,"R",73,"R",22
460710,"A",,"A",,"A",,"R",4,"Z",0,"R",4,"R",2,"R",50,"R",2,"Z",0,"R",2,"R",0,"R",0,"R",17
460729,"A",,"A",,"A",,"R",38,"R",3,"R",35,"R",15,"R",43,"R",118,"R",1,"R",117,"R",39,"R",33,"R",10
460738,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
460747,"R",136,"R",213,"R",64,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
460756,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",3,"R",100,"A",,"A",,"A",,"A",,"A",,"R",15
460765,"A",,"A",,"A",,"R",53,"Z",0,"R",53,"R",47,"R",89,"A",,"A",,"A",,"A",,"A",,"R",10
460774,"R",156,"R",208,"R",75,"R",39,"R",0,"R",39,"R",18,"R",46,"R",26,"R",0,"R",26,"R",12,"R",46,"R",10
460783,"A",,"A",,"A",,"R",29,"Z",0,"R",29,"R",18,"R",62,"A",,"A",,"A",,"A",,"A",,"R",7
460808,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
460817,"R",90,"R",204,"R",44,"R",95,"Z",0,"R",95,"R",43,"R",45,"R",21,"Z",0,"R",21,"R",1,"R",5,"R",14
460826,"R",31,"R",154,"R",20,"R",35,"Z",0,"R",35,"R",22,"R",63,"R",14,"Z",0,"R",14,"R",4,"R",29,"R",18
460835,"R",97,"R",249,"R",39,"R",102,"Z",0,"R",102,"R",66,"R",65,"R",40,"Z",0,"R",40,"R",12,"R",30,"R",19
460844,"R",59,"R",75,"R",79,"R",18,"R",0,"R",18,"R",6,"R",33,"R",6,"R",0,"R",6,"R",2,"R",33,"R",10
460853,"R",70,"R",96,"R",73,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
460862,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",23,"R",92,"R",29,"R",0,"R",29,"R",20,"R",69,"R",14
460871,"R",2,"R",143,"R",1,"R",2,"R",0,"R",2,"R",2,"R",100,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
460899,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",4,"R",36,"A",,"A",,"A",,"A",,"A",,"R",16
460905,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",6,"R",86,"A",,"A",,"A",,"A",,"A",,"R",15
460914,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",16,"R",94,"A",,"A",,"A",,"A",,"A",,"R",21
460923,"R",115,"R",167,"R",69,"R",49,"R",0,"R",49,"R",24,"R",49,"R",16,"R",0,"R",16,"R",9,"R",56,"R",9
460932,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",39,"R",100,"A",,"A",,"A",,"A",,"A",,"R",24
