UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
425250,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",12,"R",80,"R",5,"R",0,"R",5,"R",5,"R",100,"R",8
425889,"A",,"A",,"A",,"R",76,"R",0,"R",76,"R",57,"R",75,"R",24,"R",0,"R",24,"R",22,"R",92,"R",19
425986,"A",,"A",,"A",,"R",44,"R",0,"R",44,"R",22,"R",50,"A",,"A",,"A",,"A",,"A",,"R",21
426314,"A",,"A",,"A",,"R",64,"R",0,"R",64,"R",40,"R",63,"R",237,"R",0,"R",237,"R",101,"R",43,"R",14
427025,"A",,"A",,"A",,"R",777,"R",0,"R",777,"R",532,"R",68,"A",,"A",,"A",,"A",,"A",,"R",18
427308,"A",,"A",,"A",,"R",92,"R",6,"R",86,"R",67,"R",78,"A",,"A",,"A",,"A",,"A",,"R",15
427335,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
427663,"R",54,"R",62,"R",87,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",22
427894,"A",,"A",,"A",,"R",12,"Z",0,"R",12,"R",10,"R",83,"R",37,"Z",0,"R",37,"R",27,"R",73,"R",20
427919,"A",,"A",,"A",,"R",19,"Z",0,"R",19,"R",12,"R",63,"R",17,"Z",0,"R",17,"R",8,"R",47,"R",20
427973,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",21,"R",66,"R",1,"R",0,"R",1,"R",0,"R",0,"R",16
427982,"R",39,"R",45,"R",87,"R",20,"R",0,"R",20,"R",12,"R",60,"R",6,"R",0,"R",6,"R",5,"R",83,"R",9
427991,"A",,"A",,"A",,"R",157,"R",0,"R",157,"R",129,"R",82,"R",31,"R",0,"R",31,"R",18,"R",58,"R",19
428000,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
428019,"A",,"A",,"A",,"R",31,"R",0,"R",31,"R",27,"R",87,"A",,"A",,"A",,"A",,"A",,"R",11
428055,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",42,"R",82,"A",,"A",,"A",,"A",,"A",,"R",19
428073,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",11,"R",61,"A",,"A",,"A",,"A",,"A",,"R",20
428125,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",16,"R",73,"A",,"A",,"A",,"A",,"A",,"R",25
428143,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",3,"R",50,"A",,"A",,"A",,"A",,"A",,"R",14
428170,"R",227,"R",779,"R",29,"R",394,"R",0,"R",394,"R",279,"R",71,"R",165,"Z",0,"R",165,"R",105,"R",64,"R",5
428259,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
428268,"A",,"A",,"A",,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",2,"Z",0,"R",2,"Z",0,"R",0,"R",8
428286,"R",76,"R",172,"R",44,"R",85,"Z",0,"R",85,"R",38,"R",45,"R",59,"Z",0,"R",59,"R",16,"R",27,"R",18
428295,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
428329,"R",23,"R",25,"R",92,"R",17,"R",0,"R",17,"R",13,"R",76,"A",,"A",,"A",,"A",,"A",,"R",13
428392,"R",142,"R",472,"R",30,"R",115,"R",0,"R",115,"R",60,"R",52,"R",125,"R",0,"R",125,"R",50,"R",40,"R",12
428444,"R",159,"R",347,"R",46,"R",116,"Z",0,"R",116,"R",60,"R",52,"R",16,"R",1,"R",15,"R",6,"R",40,"R",18
429012,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
429100,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
429128,"R",2,"R",204,"R",1,"R",1,"R",0,"R",1,"R",1,"R",100,"R",148,"R",0,"R",148,"R",62,"R",42,"R",14
429599,"R",52,"R",57,"R",91,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
430087,"R",16,"R",96,"R",17,"R",18,"Z",0,"R",18,"R",7,"R",39,"R",14,"Z",0,"R",14,"R",5,"R",36,"R",10
430096,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",32,"R",68,"R",15,"R",0,"R",15,"R",10,"R",67,"R",13
430157,"R",16,"R",52,"R",31,"R",45,"R",1,"R",44,"R",35,"R",80,"R",1,"R",0,"R",1,"R",0,"R",0,"R",26
430166,"R",45,"R",65,"R",69,"R",48,"R",0,"R",48,"R",40,"R",83,"R",2,"R",0,"R",2,"R",0,"R",0,"R",23
430184,"R",44,"R",611,"R",7,"R",21,"R",0,"R",21,"R",11,"R",52,"R",194,"R",0,"R",194,"R",65,"R",34,"R",27
430218,"A",,"A",,"A",,"R",18,"R",0,"R",18,"R",10,"R",56,"R",9,"R",0,"R",9,"R",7,"R",78,"R",9
430227,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",25,"R",64,"R",8,"R",0,"R",8,"R",6,"R",75,"R",18
430245,"A",,"A",,"A",,"R",521,"Z",0,"R",521,"R",277,"R",53,"A",,"A",,"A",,"A",,"A",,"R",34
430254,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
430263,"R",61,"R",76,"R",80,"R",0,"R",0,"R",0,"R",0,"A",,"R",2,"R",0,"R",2,"R",0,"R",0,"R",15
430306,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",6,"R",100,"R",2,"R",0,"R",2,"R",2,"R",100,"R",8
430342,"A",,"A",,"A",,"R",39,"Z",0,"R",39,"R",28,"R",72,"A",,"A",,"A",,"A",,"A",,"R",15
430351,"R",20,"R",23,"R",87,"R",18,"R",0,"R",18,"R",8,"R",44,"R",7,"R",0,"R",7,"R",1,"R",14,"R",7
430360,"R",10,"R",12,"R",83,"R",18,"R",0,"R",18,"R",7,"R",39,"R",6,"R",1,"R",5,"R",0,"R",0,"R",12
430379,"R",60,"R",66,"R",91,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",16
430388,"R",37,"R",43,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
430403,"A",,"A",,"A",,"R",63,"R",3,"R",60,"R",50,"R",83,"A",,"A",,"A",,"A",,"A",,"R",16
430421,"A",,"A",,"A",,"R",38,"R",0,"R",38,"R",25,"R",66,"A",,"A",,"A",,"A",,"A",,"R",41
430485,"R",15,"R",20,"R",75,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
430564,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
430582,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",50
430670,"R",8,"R",13,"R",62,"R",6,"R",0,"R",6,"R",6,"R",100,"A",,"A",,"A",,"A",,"A",,"R",7
430704,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
430795,"A",,"A",,"A",,"R",128,"R",0,"R",128,"R",119,"R",93,"R",17,"R",0,"R",17,"R",1,"R",6,"R",21
430810,"R",97,"R",111,"R",87,"R",84,"R",0,"R",84,"R",61,"R",73,"R",3,"R",0,"R",3,"R",1,"R",33,"R",10
430883,"A",,"A",,"A",,"R",6,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"R",8
430908,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",23,"R",77,"R",5,"R",0,"R",5,"R",4,"R",80,"R",10
430935,"R",148,"R",508,"R",29,"R",206,"R",0,"R",206,"R",127,"R",62,"R",28,"R",0,"R",28,"R",12,"R",43,"R",30
430971,"A",,"A",,"A",,"R",12,"R",0,"R",12,"R",9,"R",75,"A",,"A",,"A",,"A",,"A",,"R",11
431017,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",38,"R",58,"R",45,"R",0,"R",45,"R",21,"R",47,"R",3
431071,"A",,"A",,"A",,"R",5,"R",0,"R",5,"R",5,"R",100,"R",7,"R",0,"R",7,"R",7,"R",100,"R",12
431099,"A",,"A",,"A",,"R",11,"R",0,"R",11,"R",10,"R",91,"R",5,"R",0,"R",5,"R",3,"R",60,"R",10
431105,"A",,"A",,"A",,"R",17,"R",0,"R",17,"R",14,"R",82,"R",67,"R",0,"R",67,"R",53,"R",79,"R",9
431123,"A",,"A",,"A",,"R",110,"R",0,"R",110,"R",105,"R",95,"A",,"A",,"A",,"A",,"A",,"R",15
431141,"A",,"A",,"A",,"R",359,"R",6,"R",353,"R",208,"R",59,"A",,"A",,"A",,"A",,"A",,"R",15
431169,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",19,"R",59,"A",,"A",,"A",,"A",,"A",,"R",8
431187,"A",,"A",,"A",,"R",51,"R",0,"R",51,"R",48,"R",94,"A",,"A",,"A",,"A",,"A",,"R",4
431196,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",7,"R",78,"A",,"A",,"A",,"A",,"A",,"R",25
431202,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15,"R",0,"R",15,"R",10,"R",67,"R",6
431266,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",23,"R",0,"R",23,"R",6,"R",26,"R",6
431275,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",19,"R",68,"R",14,"R",0,"R",14,"R",14,"R",100,"R",7
431284,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",8,"R",100,"R",8,"R",0,"R",8,"R",7,"R",88,"R",9
431309,"A",,"A",,"A",,"R",22,"R",0,"R",22,"R",13,"R",59,"A",,"A",,"A",,"A",,"A",,"R",8
431558,"A",,"A",,"A",,"R",153,"R",0,"R",153,"R",125,"R",82,"A",,"A",,"A",,"A",,"A",,"R",14
431600,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",8,"R",42,"A",,"A",,"A",,"A",,"A",,"R",14
431691,"A",,"A",,"A",,"R",9,"R",0,"R",9,"R",9,"R",100,"A",,"A",,"A",,"A",,"A",,"R",10
431707,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
431716,"A",,"A",,"A",,"R",324,"R",0,"R",324,"R",184,"R",57,"A",,"A",,"A",,"A",,"A",,"R",3
431770,"A",,"A",,"A",,"R",21,"R",0,"R",21,"R",19,"R",90,"R",11,"R",0,"R",11,"R",7,"R",64,"R",8
431886,"A",,"A",,"A",,"R",115,"R",0,"R",115,"R",77,"R",67,"A",,"A",,"A",,"A",,"A",,"R",15
431929,"R",44,"R",69,"R",64,"R",17,"R",0,"R",17,"R",8,"R",47,"R",1,"R",0,"R",1,"R",0,"R",0,"R",17
431956,"A",,"A",,"A",,"R",34,"Z",0,"R",34,"R",26,"R",76,"A",,"A",,"A",,"A",,"A",,"R",15
431965,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",65,"R",88,"A",,"A",,"A",,"A",,"A",,"R",18
431983,"R",23,"R",26,"R",88,"R",26,"R",0,"R",26,"R",24,"R",92,"A",,"A",,"A",,"A",,"A",,"R",21
432074,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",34,"R",92,"R",90,"R",0,"R",90,"R",57,"R",63,"R",11
432117,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",5,"R",71,"R",2,"R",1,"R",1,"R",0,"R",0,"R",20
432223,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",2,"R",67,"A",,"A",,"A",,"A",,"A",,"R",13
432241,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
432269,"A",,"A",,"A",,"R",36,"Z",0,"R",36,"R",30,"R",83,"A",,"A",,"A",,"A",,"A",,"R",10
432302,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",19,"R",73,"A",,"A",,"A",,"A",,"A",,"R",22
432384,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",14
432524,"R",61,"R",72,"R",85,"R",73,"R",0,"R",73,"R",64,"R",88,"R",1,"R",0,"R",1,"R",1,"R",100,"R",10
432533,"R",151,"R",290,"R",52,"R",125,"Z",0,"R",125,"R",75,"R",60,"R",11,"Z",0,"R",11,"R",2,"R",18,"R",20
433004,"R",1,"R",31,"R",3,"R",1,"R",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"R",14
433013,"A",,"A",,"A",,"R",43,"R",0,"R",43,"R",35,"R",81,"A",,"A",,"A",,"A",,"A",,"R",30
433040,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",40,"R",95,"A",,"A",,"A",,"A",,"A",,"R",5
433068,"A",,"A",,"A",,"R",124,"R",0,"R",124,"R",77,"R",62,"R",34,"R",0,"R",34,"R",18,"R",53,"R",18
433101,"A",,"A",,"A",,"R",167,"R",0,"R",167,"R",115,"R",69,"R",32,"R",0,"R",32,"R",28,"R",88,"R",16
433138,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",55,"R",82,"R",59,"Z",0,"R",59,"R",57,"R",97,"R",6
433165,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
433174,"R",4,"R",176,"R",2,"R",2,"R",0,"R",2,"R",1,"R",50,"R",7,"R",1,"R",6,"R",3,"R",50,"R",7
433387,"A",,"A",,"A",,"R",91,"R",0,"R",91,"R",68,"R",75,"A",,"A",,"A",,"A",,"A",,"R",41
433420,"R",17,"R",133,"R",13,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
433466,"A",,"A",,"A",,"R",47,"R",0,"R",47,"R",31,"R",66,"R",17,"R",0,"R",17,"R",8,"R",47,"R",41
433536,"R",32,"R",52,"R",62,"R",9,"R",0,"R",9,"R",7,"R",78,"R",2,"R",0,"R",2,"R",2,"R",100,"R",14
433563,"R",9,"R",33,"R",27,"R",15,"R",0,"R",15,"R",5,"R",33,"A",,"A",,"A",,"A",,"A",,"R",4
433660,"R",2613,"R",3713,"R",70,"R",2725,"R",1,"R",2724,"R",2162,"R",79,"R",37,"Z",0,"R",37,"R",23,"R",62,"R",22
433970,"A",,"A",,"A",,"R",39,"R",0,"R",39,"R",34,"R",87,"R",5,"R",0,"R",5,"R",4,"R",80,"R",18
434016,"R",19,"R",44,"R",43,"R",17,"R",0,"R",17,"R",9,"R",53,"R",3,"R",0,"R",3,"R",3,"R",100,"R",10
434052,"R",95,"R",122,"R",78,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
434061,"R",1502,"R",3446,"R",44,"R",1133,"R",0,"R",1133,"R",637,"R",56,"R",272,"R",0,"R",272,"R",99,"R",36,"R",29
434140,"A",,"A",,"A",,"R",243,"R",0,"R",243,"R",183,"R",75,"A",,"A",,"A",,"A",,"A",,"R",25
434159,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",39,"R",68,"A",,"A",,"A",,"A",,"A",,"R",20
434274,"A",,"A",,"A",,"R",53,"R",2,"R",51,"R",15,"R",29,"R",22,"Z",0,"R",22,"R",5,"R",23,"R",10
434283,"A",,"A",,"A",,"R",22,"R",1,"R",21,"R",5,"R",24,"A",,"A",,"A",,"A",,"A",,"R",6
434308,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
434317,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",24
434344,"A",,"A",,"A",,"R",32,"R",0,"R",32,"R",29,"R",91,"A",,"A",,"A",,"A",,"A",,"R",17
434362,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",28,"R",93,"A",,"A",,"A",,"A",,"A",,"R",18
434380,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",5,"R",17,"A",,"A",,"A",,"A",,"A",,"R",10
434414,"R",413,"R",606,"R",68,"R",262,"R",0,"R",262,"R",194,"R",74,"R",227,"R",0,"R",227,"R",64,"R",28,"R",17
434432,"R",6,"R",12,"R",50,"R",13,"R",0,"R",13,"R",12,"R",92,"A",,"A",,"A",,"A",,"A",,"R",20
434469,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
434496,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",55,"R",92,"R",8,"R",0,"R",8,"R",8,"R",100,"R",22
434502,"A",,"A",,"A",,"R",26,"R",0,"R",26,"R",17,"R",65,"A",,"A",,"A",,"A",,"A",,"R",16
434520,"A",,"A",,"A",,"R",90,"R",0,"R",90,"R",72,"R",80,"R",17,"R",0,"R",17,"R",10,"R",59,"R",16
434539,"R",24,"R",45,"R",53,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
434548,"R",33,"R",43,"R",77,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
434557,"R",25,"R",28,"R",89,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",17
434566,"R",20,"R",24,"R",83,"R",35,"R",0,"R",35,"R",13,"R",37,"R",7,"R",0,"R",7,"R",2,"R",29,"R",11
434575,"R",24,"R",32,"R",75,"R",41,"R",1,"R",40,"R",14,"R",35,"R",3,"R",0,"R",3,"R",0,"R",0,"R",13
434584,"R",11,"R",60,"R",18,"R",20,"R",0,"R",20,"R",9,"R",45,"R",10,"R",0,"R",10,"R",3,"R",30,"R",4
434672,"R",1987,"R",6171,"R",32,"R",2091,"R",0,"R",2091,"R",1140,"R",55,"R",2255,"R",0,"R",2255,"R",934,"R",41,"R",18
434690,"R",39,"R",89,"R",44,"R",46,"R",0,"R",46,"R",31,"R",67,"A",,"A",,"A",,"A",,"A",,"R",18
434751,"R",8,"R",27,"R",30,"R",15,"R",0,"R",15,"R",13,"R",87,"R",4,"R",0,"R",4,"R",2,"R",50,"R",5
434812,"A",,"A",,"A",,"R",3,"R",0,"R",3,"R",0,"R",0,"R",29,"R",0,"R",29,"R",2,"R",7,"R",2
434821,"A",,"A",,"A",,"R",262,"R",0,"R",262,"R",143,"R",55,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
434830,"A",,"A",,"A",,"R",65,"R",0,"R",65,"R",48,"R",74,"R",28,"R",0,"R",28,"R",17,"R",61,"R",25
434900,"R",128,"R",128,"R",100,"R",292,"R",0,"R",292,"R",175,"R",60,"A",,"A",,"A",,"A",,"A",,"R",19
434937,"R",7,"R",19,"R",37,"R",6,"R",0,"R",6,"R",2,"R",33,"A",,"A",,"A",,"A",,"A",,"R",8
434973,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",9
435000,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
436003,"A",,"A",,"A",,"R",42,"R",0,"R",42,"R",29,"R",69,"R",7,"R",0,"R",7,"R",3,"R",43,"R",14
436012,"A",,"A",,"A",,"R",104,"R",5,"R",99,"R",77,"R",78,"A",,"A",,"A",,"A",,"A",,"R",20
436030,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",9,"R",90,"R",5,"R",0,"R",5,"R",4,"R",80,"R",15
436067,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",7,"R",70,"A",,"A",,"A",,"A",,"A",,"R",7
436094,"R",10,"R",55,"R",18,"R",6,"Z",0,"R",6,"R",2,"R",33,"R",7,"Z",0,"R",7,"R",1,"R",14,"R",8
436100,"A",,"A",,"A",,"R",27,"R",5,"R",22,"R",18,"R",82,"A",,"A",,"A",,"A",,"A",,"R",20
436182,"A",,"A",,"A",,"R",18,"Z",0,"R",18,"R",5,"R",28,"A",,"A",,"A",,"A",,"A",,"R",22
436191,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",26
436270,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",25
436304,"R",272,"R",851,"R",32,"R",290,"R",0,"R",290,"R",170,"R",59,"R",115,"R",0,"R",115,"R",44,"R",38,"R",31
436429,"A",,"A",,"A",,"R",138,"R",0,"R",138,"R",95,"R",69,"A",,"A",,"A",,"A",,"A",,"R",23
436438,"R",4,"R",36,"R",11,"R",2,"Z",0,"R",2,"R",2,"R",100,"R",7,"Z",0,"R",7,"R",5,"R",71,"R",5
436465,"R",49,"R",49,"R",100,"R",87,"R",1,"R",86,"R",52,"R",60,"A",,"A",,"A",,"A",,"A",,"R",18
436483,"R",3,"R",76,"R",4,"R",1,"R",0,"R",1,"R",1,"R",100,"R",19,"R",0,"R",19,"R",8,"R",42,"R",15
436553,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",10,"R",77,"A",,"A",,"A",,"A",,"A",,"R",20
436599,"R",2,"R",19,"R",11,"R",2,"R",0,"R",2,"Z",0,"R",0,"R",17,"Z",0,"R",17,"R",7,"R",41,"R",5
436614,"R",3,"R",8,"R",38,"R",14,"R",0,"R",14,"R",11,"R",79,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
436632,"A",,"A",,"A",,"R",28,"R",0,"R",28,"R",23,"R",82,"R",9,"R",0,"R",9,"R",8,"R",89,"R",14
436641,"A",,"A",,"A",,"R",16,"Z",0,"R",16,"R",7,"R",44,"R",5,"Z",0,"R",5,"R",2,"R",40,"R",28
436650,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",28
436775,"A",,"A",,"A",,"R",52,"Z",0,"R",52,"R",37,"R",71,"A",,"A",,"A",,"A",,"A",,"R",15
436818,"R",704,"R",889,"R",79,"R",786,"R",1,"R",785,"R",663,"R",84,"R",9,"Z",0,"R",9,"R",8,"R",89,"R",20
436827,"R",257,"R",306,"R",84,"R",269,"R",2,"R",267,"R",229,"R",86,"R",5,"Z",0,"R",5,"R",4,"R",80,"R",22
436836,"R",373,"R",579,"R",64,"R",331,"Z",0,"R",331,"R",283,"R",85,"R",6,"Z",0,"R",6,"R",3,"R",50,"R",18
437042,"R",67,"R",78,"R",86,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
437051,"R",84,"R",96,"R",88,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
437060,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",34,"R",46,"A",,"A",,"A",,"A",,"A",,"R",25
437097,"R",1,"R",225,"R",0,"R",4,"R",0,"R",4,"R",2,"R",50,"R",0,"Z",0,"R",0,"Z",0,"A",,"R",25
437103,"R",867,"R",2690,"R",32,"R",1399,"R",0,"R",1399,"R",581,"R",42,"R",475,"Z",0,"R",475,"R",117,"R",25,"R",23
437219,"R",45,"R",48,"R",94,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",,"R",23
437237,"A",,"A",,"A",,"R",41,"R",0,"R",41,"R",39,"R",95,"A",,"A",,"A",,"A",,"A",,"R",12
437316,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
437325,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
437529,"A",,"A",,"A",,"R",67,"R",0,"R",67,"R",49,"R",73,"A",,"A",,"A",,"A",,"A",,"R",26
437556,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30
437608,"A",,"A",,"A",,"R",192,"R",0,"R",192,"R",143,"R",74,"A",,"A",,"A",,"A",,"A",,"R",20
437635,"A",,"A",,"A",,"R",254,"R",0,"R",254,"R",206,"R",81,"A",,"A",,"A",,"A",,"A",,"R",14
437653,"A",,"A",,"A",,"R",74,"R",0,"R",74,"R",33,"R",45,"A",,"A",,"A",,"A",,"A",,"R",10
437662,"A",,"A",,"A",,"R",646,"R",2,"R",644,"R",262,"R",41,"R",171,"R",1,"R",170,"R",115,"R",68,"R",21
437705,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",2,"R",100,"R",1,"R",0,"R",1,"R",1,"R",100,"R",4
437732,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",16,"R",84,"A",,"A",,"A",,"A",,"A",,"R",11
437750,"R",40,"R",40,"R",100,"R",71,"R",0,"R",71,"R",41,"R",58,"A",,"A",,"A",,"A",,"A",,"R",17
437769,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",10,"R",40,"A",,"A",,"A",,"A",,"A",,"R",15
437778,"A",,"A",,"A",,"R",73,"R",0,"R",73,"R",39,"R",53,"A",,"A",,"A",,"A",,"A",,"R",12
437857,"A",,"A",,"A",,"R",20,"R",0,"R",20,"R",20,"R",100,"R",4,"R",0,"R",4,"R",4,"R",100,"R",10
437936,"A",,"A",,"A",,"R",37,"Z",0,"R",37,"R",33,"R",89,"R",7,"Z",0,"R",7,"R",6,"R",86,"R",24
438151,"A",,"A",,"A",,"R",33,"R",1,"R",32,"R",26,"R",81,"A",,"A",,"A",,"A",,"A",,"R",27
438179,"A",,"A",,"A",,"R",10,"R",0,"R",10,"R",6,"R",60,"A",,"A",,"A",,"A",,"A",,"R",19
438197,"A",,"A",,"A",,"R",54,"R",0,"R",54,"R",35,"R",65,"A",,"A",,"A",,"A",,"A",,"R",44
438212,"R",386,"R",602,"R",64,"R",615,"R",0,"R",615,"R",314,"R",51,"R",256,"Z",0,"R",256,"R",105,"R",41,"R",13
438258,"A",,"A",,"A",,"R",38,"Z",0,"R",38,"R",25,"R",66,"R",1,"Z",0,"R",1,"R",0,"R",0,"R",22
438267,"A",,"A",,"A",,"R",301,"R",0,"R",301,"R",29,"R",10,"A",,"A",,"A",,"A",,"A",,"R",12
438285,"A",,"A",,"A",,"R",176,"R",0,"R",176,"R",131,"R",74,"A",,"A",,"A",,"A",,"A",,"R",25
438337,"A",,"A",,"A",,"R",169,"R",0,"R",169,"R",119,"R",70,"R",37,"R",0,"R",37,"R",20,"R",54,"R",25
438498,"R",11,"R",357,"R",3,"R",17,"R",0,"R",17,"R",6,"R",35,"R",49,"R",0,"R",49,"R",24,"R",49,"R",9
438504,"A",,"A",,"A",,"R",408,"R",0,"R",408,"R",269,"R",66,"A",,"A",,"A",,"A",,"A",,"R",30
438586,"R",24,"R",140,"R",17,"R",15,"Z",0,"R",15,"R",5,"R",33,"R",56,"Z",0,"R",56,"R",17,"R",30,"R",19
438647,"A",,"A",,"A",,"R",60,"R",0,"R",60,"R",24,"R",40,"A",,"A",,"A",,"A",,"A",,"R",30
438656,"A",,"A",,"A",,"R",107,"R",0,"R",107,"R",63,"R",59,"A",,"A",,"A",,"A",,"A",,"R",35
